mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
25.4198,2.95775,10.6762,-0.518506,-0.518506,0.0706321
25.327,2.95675,10.387,-0.527901,-0.527901,0.0729505
25.478,2.95652,10.275,-0.558201,-0.558201,0.0732242
25.4735,2.94565,10.2433,-0.546297,-0.546297,0.0699353
25.6332,2.95234,10.2948,-0.554406,-0.554406,0.0686528
25.431,2.96332,11.5682,-0.598297,-0.598297,0.064889
25.3729,2.9633,10.9056,-0.56502,-0.56502,0.063124
25.6556,2.95389,11.7996,-0.690481,-0.690481,0.0742412
25.6782,2.95509,11.8778,-0.692783,-0.692783,0.0721566
25.7292,2.94905,12.6893,-0.681968,-0.681968,0.0713913
25.4799,2.95156,10.3115,-0.56798,-0.56798,0.0651636
25.5548,2.96418,11.5992,-0.623289,-0.623289,0.0701863
25.3061,2.97923,11.9623,-0.706193,-0.706193,0.0775357
25.1537,2.9901,10.6886,-0.554827,-0.554827,0.0654168
25.9006,2.93233,12.2994,-0.608449,-0.608449,0.0638298
25.4273,2.95858,11.0617,-0.682745,-0.682745,0.0803771
26.0164,2.93269,12.3733,-0.638922,-0.638922,0.0654291
25.3196,2.97919,12.1238,-0.689278,-0.689278,0.0800792
25.6577,2.93959,9.62215,-0.50656,-0.50656,0.061347
25.4146,2.96114,12.0906,-0.674202,-0.674202,0.074857
25.5873,2.96079,12.4848,-0.721708,-0.721708,0.0759182
25.5571,2.96054,10.4278,-0.516813,-0.516813,0.0638633
25.4371,2.95108,11.5964,-0.577625,-0.577625,0.0675741
25.3731,2.9551,11.2058,-0.648323,-0.648323,0.0729351
25.4138,2.97132,11.0184,-0.602749,-0.602749,0.067335
25.7231,2.96644,10.5507,-0.572404,-0.572404,0.071556
25.4011,2.96703,10.2528,-0.535686,-0.535686,0.0591295
25.7254,2.94021,11.3632,-0.631164,-0.631164,0.075843
25.3681,2.95801,12.4914,-0.700082,-0.700082,0.0710713
25.5594,2.96395,10.8091,-0.625745,-0.625745,0.0712661
25.4103,2.98045,9.75042,-0.4683,-0.4683,0.0580014
25.8354,2.94627,11.5888,-0.643874,-0.643874,0.0712048
25.6535,2.94299,11.7305,-0.629475,-0.629475,0.0718616
25.4458,2.96083,10.761,-0.631101,-0.631101,0.0692506
25.5683,2.97155,13.148,-0.681432,-0.681432,0.0669564
25.5955,2.94164,9.74216,-0.501361,-0.501361,0.0597321
25.5142,2.97252,9.841,-0.577298,-0.577298,0.0734649
25.5575,2.9361,11.6049,-0.583732,-0.583732,0.0649753
25.5617,2.9643,11.4437,-0.681811,-0.681811,0.0747762
25.5695,2.94301,12.2799,-0.642135,-0.642135,0.0759025
25.5596,2.95572,11.0605,-0.599848,-0.599848,0.0705568
25.5308,2.9587,10.8425,-0.599475,-0.599475,0.0666921
25.3137,2.97241,11.9136,-0.607128,-0.607128,0.0676911
25.6144,2.95743,11.0552,-0.60766,-0.60766,0.0722641
25.0844,2.99114,11.4107,-0.607376,-0.607376,0.0686547
25.8901,2.92283,10.5583,-0.558876,-0.558876,0.0655068
25.867,2.91922,10.6699,-0.543961,-0.543961,0.0632311
25.8301,2.94266,9.87673,-0.632887,-0.632887,0.0774889
25.559,2.94221,11.8235,-0.664558,-0.664558,0.0706261
25.3937,2.95026,10.5573,-0.555039,-0.555039,0.066987
25.5099,2.95939,10.0348,-0.543596,-0.543596,0.0685932
25.4078,2.964,10.6081,-0.575112,-0.575112,0.0680302
25.66,2.95714,10.4267,-0.547844,-0.547844,0.0645536
25.66,2.95714,10.4267,-0.547844,-0.547844,0.0645536
25.6045,2.95326,11.5797,-0.650107,-0.650107,0.0752942
25.5426,2.9568,11.3762,-0.589616,-0.589616,0.0697986
25.5091,2.9603,11.3111,-0.634397,-0.634397,0.0745012
25.4157,2.96862,11.6181,-0.632216,-0.632216,0.0701161
25.5264,2.9522,10.6467,-0.527776,-0.527776,0.0616217
25.1951,2.99071,10.6983,-0.603692,-0.603692,0.0667948
25.4156,2.96447,10.0972,-0.500957,-0.500957,0.0598344
25.5205,2.95385,12.044,-0.699014,-0.699014,0.0761525
25.3838,2.96072,10.7864,-0.506877,-0.506877,0.060408
25.3593,2.97966,10.1516,-0.584804,-0.584804,0.0681204
25.6357,2.95596,10.6222,-0.56671,-0.56671,0.0673827
25.2581,2.97311,11.009,-0.563636,-0.563636,0.0642052
25.3851,2.98171,12.6654,-0.661113,-0.661113,0.0699169
25.6421,2.96402,9.95573,-0.512638,-0.512638,0.062198
25.371,2.96283,12.0075,-0.665956,-0.665956,0.0736318
25.5477,2.96249,10.8641,-0.608023,-0.608023,0.0691829
25.429,2.96248,10.647,-0.578727,-0.578727,0.0684164
25.5428,2.96514,11.9548,-0.660414,-0.660414,0.0705218
25.6073,2.95926,12.2945,-0.642048,-0.642048,0.0675486
25.6019,2.94474,10.1159,-0.574388,-0.574388,0.0703926
25.76,2.93879,10.7,-0.610989,-0.610989,0.0741999
25.3777,2.98073,10.9702,-0.597842,-0.597842,0.0636457
25.3817,2.97132,9.82669,-0.500699,-0.500699,0.0635732
25.8247,2.94431,11.1724,-0.662203,-0.662203,0.0699569
25.655,2.94866,10.7749,-0.617578,-0.617578,0.0704231
25.3816,2.9738,10.055,-0.532592,-0.532592,0.0647894
25.5922,2.97284,9.7354,-0.565259,-0.565259,0.0685608
25.5656,2.95199,10.2583,-0.530882,-0.530882,0.0625385
25.4299,2.9764,11.0809,-0.599573,-0.599573,0.0668786
25.473,2.96511,11.482,-0.63287,-0.63287,0.0701578
25.3638,2.96717,9.87129,-0.479012,-0.479012,0.0609634
25.6404,2.95181,12.1174,-0.609313,-0.609313,0.0687637
25.4062,2.95619,9.10313,-0.503215,-0.503215,0.0612406
25.443,2.97563,12.452,-0.639533,-0.639533,0.0695393
25.4328,2.95834,11.2717,-0.643006,-0.643006,0.0695118
25.539,2.94913,10.7609,-0.554131,-0.554131,0.0683259
25.4523,2.96705,11.1743,-0.578367,-0.578367,0.0669161
25.5463,2.95127,11.3393,-0.653364,-0.653364,0.0753849
25.5683,2.96772,10.2157,-0.502672,-0.502672,0.0589583
25.6097,2.95771,11.9449,-0.652934,-0.652934,0.073825
25.7163,2.94214,11.8627,-0.655551,-0.655551,0.0721508
25.2552,2.97437,11.5032,-0.65804,-0.65804,0.0735031
25.6097,2.94894,10.9512,-0.524525,-0.524525,0.0616023
25.4912,2.96053,12.0398,-0.64332,-0.64332,0.0698897
25.4706,2.97223,10.7019,-0.591402,-0.591402,0.0706388
25.7973,2.92985,11.1365,-0.597276,-0.597276,0.0672919
25.2827,2.96769,11.2076,-0.628653,-0.628653,0.0697598
25.3763,2.96928,11.2987,-0.633544,-0.633544,0.0685357
25.3322,2.97687,11.2624,-0.636418,-0.636418,0.0718201
25.3029,2.9875,10.9483,-0.633959,-0.633959,0.0713954
25.23,2.97332,11.1652,-0.588048,-0.588048,0.0675374
25.6973,2.95833,11.9818,-0.67731,-0.67731,0.0788613
25.4232,2.95691,10.9728,-0.617976,-0.617976,0.0708899
25.5732,2.96508,10.4624,-0.55504,-0.55504,0.0685986
25.3893,2.96243,10.37,-0.597927,-0.597927,0.0697499
25.3544,2.98404,10.4519,-0.503,-0.503,0.0584392
25.2826,2.97112,10.6311,-0.521567,-0.521567,0.0608142
25.5853,2.96165,10.2415,-0.566525,-0.566525,0.0638152
25.5612,2.95386,10.6812,-0.542623,-0.542623,0.0644156
25.5427,2.94766,11.4673,-0.660387,-0.660387,0.0730943
25.539,2.96769,11.0476,-0.545952,-0.545952,0.0648726
25.7226,2.93907,9.98044,-0.58909,-0.58909,0.072458
25.4396,2.96879,11.0348,-0.575726,-0.575726,0.066184
25.525,2.96436,9.49459,-0.498642,-0.498642,0.0656502
25.6123,2.94686,11.3869,-0.632017,-0.632017,0.0724141
25.8072,2.92438,10.7656,-0.59078,-0.59078,0.0704757
25.2217,2.97538,10.8883,-0.551148,-0.551148,0.0615294
25.6839,2.95924,10.7352,-0.60699,-0.60699,0.070059
25.651,2.95233,10.4407,-0.593667,-0.593667,0.0703012
25.2358,2.97333,10.9081,-0.536391,-0.536391,0.0621121
25.4134,2.97273,11.0614,-0.592964,-0.592964,0.067792
25.1222,2.97984,10.8658,-0.552416,-0.552416,0.0672891
25.5684,2.93727,9.57071,-0.509051,-0.509051,0.0624283
25.6404,2.96514,11.261,-0.583097,-0.583097,0.0702548
25.6456,2.94026,9.50201,-0.495392,-0.495392,0.0629627
25.5199,2.9641,11.1135,-0.533883,-0.533883,0.0628058
25.5969,2.95034,10.7524,-0.527953,-0.527953,0.0634396
25.2826,2.97626,10.0188,-0.567496,-0.567496,0.066322
25.6043,2.95342,10.2964,-0.489445,-0.489445,0.0632998
25.3671,2.96004,12.1987,-0.680341,-0.680341,0.0701413
25.605,2.96565,10.2296,-0.52984,-0.52984,0.0621767
25.5041,2.96124,11.103,-0.594765,-0.594765,0.0705597
25.5103,2.9597,9.7877,-0.510972,-0.510972,0.0647487
25.2994,2.97213,12.476,-0.620999,-0.620999,0.0638366
25.5825,2.96062,10.0404,-0.599157,-0.599157,0.0744269
25.5383,2.97004,9.91123,-0.554557,-0.554557,0.0689981
25.3533,2.98054,10.124,-0.540486,-0.540486,0.0635872
25.2495,2.97792,11.337,-0.655292,-0.655292,0.0774762
25.3886,2.98037,11.7779,-0.636955,-0.636955,0.0690802
25.4834,2.95385,10.1317,-0.575996,-0.575996,0.0691872
25.4217,2.95659,10.4787,-0.612976,-0.612976,0.0721598
25.3674,2.97514,11.0033,-0.637005,-0.637005,0.0747946
25.5712,2.95993,12.1645,-0.622958,-0.622958,0.0671931
25.7845,2.93985,9.7745,-0.518431,-0.518431,0.0641575
25.6946,2.956,11.6256,-0.630674,-0.630674,0.0711396
25.623,2.941,10.7581,-0.598085,-0.598085,0.0694981
25.6192,2.96762,10.1953,-0.60509,-0.60509,0.071026
25.2703,2.96474,12.1025,-0.645383,-0.645383,0.0713064
25.4523,2.98086,10.2657,-0.571491,-0.571491,0.0680979
25.6458,2.94538,12.9557,-0.708271,-0.708271,0.0728331
25.6479,2.9542,10.6293,-0.586211,-0.586211,0.0728917
25.6166,2.95713,10.196,-0.568397,-0.568397,0.0733725
25.726,2.94689,12.7248,-0.710227,-0.710227,0.0734344
25.5857,2.95502,10.1041,-0.545012,-0.545012,0.0664629
25.4587,2.96364,10.991,-0.573642,-0.573642,0.0636043
25.3808,2.96781,10.7613,-0.591059,-0.591059,0.0693077
25.5637,2.94733,10.0532,-0.510228,-0.510228,0.0613516
25.537,2.97354,10.888,-0.559926,-0.559926,0.0710717
25.1224,2.97356,10.7918,-0.624732,-0.624732,0.0813321
25.5775,2.96777,10.7727,-0.512239,-0.512239,0.0636628
25.6108,2.94997,9.33025,-0.484145,-0.484145,0.0618468
25.8336,2.94078,12.0434,-0.656061,-0.656061,0.0710898
25.2519,2.97807,9.74867,-0.522975,-0.522975,0.0646401
25.2146,2.98863,9.76072,-0.547075,-0.547075,0.0665513
25.6951,2.95008,9.85172,-0.552317,-0.552317,0.0709579
25.4862,2.97758,10.89,-0.514319,-0.514319,0.0577852
25.3667,2.95811,10.6584,-0.588224,-0.588224,0.0645764
25.4802,2.94863,11.5628,-0.636325,-0.636325,0.074779
25.5411,2.97306,11.2781,-0.565384,-0.565384,0.0643168
25.3172,2.96447,9.87049,-0.566965,-0.566965,0.0668328
25.3582,2.97143,11.2528,-0.607904,-0.607904,0.0667058
25.6705,2.94645,11.6977,-0.646103,-0.646103,0.0733258
25.6661,2.9518,12.1423,-0.635039,-0.635039,0.0645419
25.4203,2.97321,11.4387,-0.542373,-0.542373,0.0654167
25.5113,2.96359,10.8599,-0.654713,-0.654713,0.0731662
25.3738,2.96922,10.9356,-0.555189,-0.555189,0.064109
25.4593,2.9629,11.0074,-0.582013,-0.582013,0.0677296
25.3659,2.9776,10.7603,-0.633784,-0.633784,0.0741271
25.3575,2.9666,12.5908,-0.687469,-0.687469,0.0762525
25.4648,2.96466,9.74925,-0.500352,-0.500352,0.0624328
25.5383,2.96361,12.2658,-0.772815,-0.772815,0.0837602
25.5451,2.9529,11.6371,-0.600987,-0.600987,0.0696013
25.705,2.94697,10.0171,-0.559122,-0.559122,0.0670851
25.5133,2.96775,12.2284,-0.625881,-0.625881,0.0669385
25.4966,2.96566,9.7523,-0.522058,-0.522058,0.0648984
25.4692,2.96801,11.3197,-0.584884,-0.584884,0.066748
25.3979,2.96058,11.3525,-0.594084,-0.594084,0.0684242
25.6114,2.9673,11.169,-0.612969,-0.612969,0.0707605
25.5896,2.97894,10.1304,-0.562538,-0.562538,0.0706338
25.6349,2.96302,10.9048,-0.617037,-0.617037,0.0698866
25.6535,2.96587,10.6997,-0.629703,-0.629703,0.0725313
25.3213,2.97517,11.8649,-0.622443,-0.622443,0.0726279
25.6208,2.9471,10.5318,-0.541798,-0.541798,0.0612811
25.4487,2.97534,10.8682,-0.60821,-0.60821,0.0682927
25.2409,2.97749,11.0619,-0.578292,-0.578292,0.0600189
25.2357,2.97247,12.9551,-0.701337,-0.701337,0.0741445
25.4472,2.97099,11.0598,-0.591411,-0.591411,0.0638559
25.5936,2.94976,10.2104,-0.547234,-0.547234,0.0626399
25.6273,2.95247,10.1784,-0.540988,-0.540988,0.0635192
25.4586,2.97343,11.3146,-0.680756,-0.680756,0.0787903
25.1706,2.977,11.554,-0.694702,-0.694702,0.0814327
25.291,2.97906,11.7124,-0.693757,-0.693757,0.0803171
25.1379,2.98191,11.3123,-0.58702,-0.58702,0.0638997
25.5875,2.953,10.9594,-0.619878,-0.619878,0.0737127
25.3884,2.96806,10.0417,-0.541777,-0.541777,0.0620657
25.394,2.96252,10.1939,-0.58173,-0.58173,0.0663077
25.5237,2.97433,9.43686,-0.536298,-0.536298,0.0675472
25.6907,2.93405,11.4203,-0.543304,-0.543304,0.0691331
25.5848,2.96546,10.6332,-0.544125,-0.544125,0.064765
25.3844,2.95261,11.8187,-0.629118,-0.629118,0.0693774
25.4275,2.9492,10.4164,-0.543745,-0.543745,0.0637927
25.2345,2.9749,11.632,-0.644137,-0.644137,0.0705054
25.3407,2.97951,11.2908,-0.608991,-0.608991,0.0685334
25.1683,2.98065,11.0698,-0.598711,-0.598711,0.0675338
25.4539,2.96283,10.055,-0.537412,-0.537412,0.0630331
25.5319,2.95385,11.2905,-0.598415,-0.598415,0.0665106
25.6948,2.96026,11.2222,-0.603622,-0.603622,0.0675628
25.4163,2.96946,10.63,-0.562612,-0.562612,0.0650106
25.2201,2.98183,11.1,-0.618891,-0.618891,0.0688188
25.5841,2.95838,11.8696,-0.618686,-0.618686,0.0724971
25.4333,2.98708,10.051,-0.502122,-0.502122,0.0584323
25.2547,2.9727,10.0003,-0.524436,-0.524436,0.0598737
25.4766,2.97091,10.7444,-0.569702,-0.569702,0.0623169
25.6339,2.94702,11.0404,-0.614726,-0.614726,0.0684065
25.3654,2.97436,10.7426,-0.551374,-0.551374,0.0645354
25.5993,2.94979,9.95969,-0.549158,-0.549158,0.068285
25.3847,2.96169,10.9868,-0.557356,-0.557356,0.0626449
25.3506,2.96005,10.3152,-0.565584,-0.565584,0.0648133
25.4974,2.94195,10.5228,-0.5003,-0.5003,0.0622123
25.5329,2.94878,10.06,-0.534527,-0.534527,0.0689417
25.5648,2.9557,10.2448,-0.564473,-0.564473,0.0721383
25.6383,2.94868,11.654,-0.641136,-0.641136,0.0685565
25.4699,2.94318,11.3576,-0.62041,-0.62041,0.0733889
25.5782,2.94275,10.962,-0.649213,-0.649213,0.0763582
25.4013,2.98197,11.8715,-0.543794,-0.543794,0.0609183
25.4805,2.97317,12.0426,-0.563732,-0.563732,0.0624976
25.2081,2.99188,9.48761,-0.55566,-0.55566,0.0690133
25.2605,2.99864,9.69012,-0.560763,-0.560763,0.0689718
25.1513,2.98118,10.6485,-0.575454,-0.575454,0.0678303
25.3549,2.98131,11.501,-0.602944,-0.602944,0.0728995
25.4067,2.96267,10.4346,-0.578865,-0.578865,0.0635264
25.3941,2.96226,10.6483,-0.631395,-0.631395,0.0783831
25.6839,2.95358,10.7078,-0.560078,-0.560078,0.0704049
25.5817,2.96086,10.7846,-0.596847,-0.596847,0.0633263
25.5513,2.9703,11.5668,-0.61083,-0.61083,0.0715197
25.6856,2.95433,10.3001,-0.569524,-0.569524,0.0646606
25.5296,2.95726,9.0686,-0.489858,-0.489858,0.0625454
25.4245,2.97565,11.7251,-0.641023,-0.641023,0.0684153
25.6195,2.95072,10.1044,-0.530568,-0.530568,0.0676029
25.5092,2.94386,10.9419,-0.579043,-0.579043,0.0626805
25.7035,2.96497,11.0339,-0.582104,-0.582104,0.0645759
25.7336,2.95171,10.2367,-0.591967,-0.591967,0.0652588
25.6554,2.94744,10.7269,-0.552685,-0.552685,0.0591627
25.5801,2.96041,11.4077,-0.657899,-0.657899,0.0738241
25.5727,2.95112,11.2843,-0.673038,-0.673038,0.0763181
25.5096,2.96439,10.9454,-0.591067,-0.591067,0.0700512
25.2534,2.98167,11.669,-0.684698,-0.684698,0.0788628
25.8552,2.93267,10.0275,-0.475958,-0.475958,0.0601821
25.3685,2.97304,10.9457,-0.628282,-0.628282,0.0727999
25.6792,2.94771,9.87035,-0.468962,-0.468962,0.0635096
25.2919,2.97623,10.2429,-0.608462,-0.608462,0.0684073
25.1137,2.96469,11.8399,-0.633309,-0.633309,0.0681854
25.5089,2.97773,11.0137,-0.61308,-0.61308,0.0722228
25.5717,2.94488,10.0998,-0.602758,-0.602758,0.0747179
25.8359,2.94267,12.3222,-0.6234,-0.6234,0.0701647
25.5407,2.96166,10.4137,-0.591922,-0.591922,0.0691314
25.5827,2.95908,11.1005,-0.591268,-0.591268,0.0671287
25.5339,2.95377,10.1034,-0.563344,-0.563344,0.0677642
25.2979,2.97472,11.6892,-0.62514,-0.62514,0.0709954
25.2767,2.97798,12.1786,-0.602837,-0.602837,0.0682751
25.0319,2.99382,10.8037,-0.608382,-0.608382,0.0664027
25.7381,2.94329,10.8363,-0.539059,-0.539059,0.0649025
25.5536,2.95802,10.2437,-0.587459,-0.587459,0.0661811
25.4916,2.95289,10.3935,-0.579821,-0.579821,0.0655556
25.4764,2.9703,11.2348,-0.62258,-0.62258,0.0708093
25.6308,2.95666,10.4198,-0.558109,-0.558109,0.0641725
25.3394,2.983,11.345,-0.614512,-0.614512,0.0666327
25.8303,2.94922,10.9285,-0.543944,-0.543944,0.0678275
25.3496,2.94704,10.6216,-0.600503,-0.600503,0.0646906
25.8221,2.95266,10.8679,-0.593264,-0.593264,0.0641351
25.4353,2.95697,10.873,-0.552811,-0.552811,0.0610898
25.6415,2.96017,9.93396,-0.564695,-0.564695,0.0659225
25.6094,2.94067,11.6714,-0.592155,-0.592155,0.0665645
25.8115,2.95309,11.6543,-0.631495,-0.631495,0.0691713
25.8762,2.92851,10.7841,-0.596792,-0.596792,0.0666724
24.9572,2.99352,12.9311,-0.698212,-0.698212,0.0768888
25.22,2.99557,11.3657,-0.67908,-0.67908,0.075638
25.4799,2.96534,11.1543,-0.54388,-0.54388,0.0613536
25.4491,2.97116,11.509,-0.575753,-0.575753,0.0639956
25.2349,2.97659,10.9845,-0.606479,-0.606479,0.0709984
25.4653,2.96216,12.2684,-0.67747,-0.67747,0.0712571
25.5417,2.96304,10.8182,-0.517627,-0.517627,0.0634293
25.8299,2.93659,9.32632,-0.516959,-0.516959,0.065286
25.7983,2.9362,8.95276,-0.510712,-0.510712,0.065543
25.5857,2.94891,11.672,-0.641808,-0.641808,0.0690784
25.6543,2.95498,9.48534,-0.538723,-0.538723,0.0694057
25.5065,2.95555,11.5249,-0.608009,-0.608009,0.064426
25.5878,2.95883,11.6565,-0.597849,-0.597849,0.0638339
25.4572,2.95623,11.2992,-0.639476,-0.639476,0.0655751
25.3318,2.9819,10.2817,-0.52095,-0.52095,0.065584
25.6602,2.95762,10.2367,-0.543505,-0.543505,0.0661411
25.6014,2.9486,12.4318,-0.697168,-0.697168,0.0718856
25.3389,2.98198,11.0466,-0.605772,-0.605772,0.0677374
25.3812,2.97119,11.4351,-0.595794,-0.595794,0.0647707
25.5905,2.95089,11.7597,-0.687214,-0.687214,0.0760598
25.617,2.9587,10.447,-0.51234,-0.51234,0.0605159
25.3821,2.95126,11.6642,-0.609042,-0.609042,0.0685104
25.4675,2.97255,11.7963,-0.642235,-0.642235,0.0711695
25.425,2.97144,10.2543,-0.543848,-0.543848,0.0675062
25.7064,2.94216,10.9157,-0.565696,-0.565696,0.0639824
25.5004,2.9647,10.1641,-0.553042,-0.553042,0.0717117
25.5162,2.9596,9.84754,-0.483057,-0.483057,0.0574469
25.732,2.9604,9.57843,-0.552237,-0.552237,0.0666762
25.4675,2.93187,10.5777,-0.54089,-0.54089,0.0644735
25.7938,2.96329,12.0579,-0.680208,-0.680208,0.0766971
25.6039,2.95994,11.6183,-0.666488,-0.666488,0.074599
25.4875,2.97044,9.75227,-0.5225,-0.5225,0.0646841
25.4498,2.96731,10.5427,-0.554437,-0.554437,0.0651576
25.3903,2.95827,8.87181,-0.535436,-0.535436,0.0671341
25.6103,2.93844,11.7935,-0.624648,-0.624648,0.0711859
25.4854,2.98854,10.7275,-0.537569,-0.537569,0.0604484
25.3753,2.97957,10.3889,-0.516875,-0.516875,0.0602554
25.6878,2.95695,13.8382,-0.774344,-0.774344,0.0807401
25.6203,2.95229,13.9715,-0.758268,-0.758268,0.0763915
25.3005,2.97422,11.6986,-0.639825,-0.639825,0.0726899
25.5837,2.97777,11.6255,-0.629132,-0.629132,0.0684603
25.5636,2.94631,10.9946,-0.608198,-0.608198,0.0714302
25.5003,2.9676,11.1829,-0.547399,-0.547399,0.063353
25.5563,2.94988,11.8042,-0.627039,-0.627039,0.0701764
25.4905,2.96922,10.5612,-0.590182,-0.590182,0.0707237
25.623,2.94574,11.2252,-0.589075,-0.589075,0.0674296
25.4163,2.95288,11.1552,-0.617997,-0.617997,0.0642032
25.6366,2.96399,10.9223,-0.622251,-0.622251,0.0680214
25.5896,2.96624,10.4653,-0.564832,-0.564832,0.0649933
25.489,2.95281,10.8398,-0.563208,-0.563208,0.0636252
25.421,2.96492,11.2131,-0.587352,-0.587352,0.0665103
25.7681,2.94903,10.6685,-0.600482,-0.600482,0.0742617
25.7836,2.94769,11.3872,-0.60102,-0.60102,0.0642951
25.2753,2.97248,10.6973,-0.586121,-0.586121,0.06634
25.6195,2.94514,11.7386,-0.630073,-0.630073,0.0723926
25.5442,2.93331,11.9713,-0.658114,-0.658114,0.0746562
25.6807,2.94912,8.94412,-0.469689,-0.469689,0.0630176
25.5721,2.95663,10.1233,-0.493266,-0.493266,0.0640532
25.4903,2.9608,8.79097,-0.468523,-0.468523,0.0569387
25.6514,2.96698,10.8525,-0.53381,-0.53381,0.0672619
25.6924,2.96699,10.8811,-0.522438,-0.522438,0.0679204
25.7319,2.96423,10.8792,-0.515405,-0.515405,0.0667817
25.7037,2.94001,9.90053,-0.576838,-0.576838,0.0668555
25.6732,2.94538,10.2562,-0.551858,-0.551858,0.0637463
25.7977,2.94304,10.3462,-0.540493,-0.540493,0.0662835
25.7219,2.94382,10.3833,-0.550321,-0.550321,0.0672805
25.5693,2.95749,10.4788,-0.56114,-0.56114,0.061035
25.6122,2.9387,9.9536,-0.509032,-0.509032,0.0641434
25.6193,2.96284,9.9731,-0.554827,-0.554827,0.0684767
25.3958,2.9505,10.1738,-0.587128,-0.587128,0.0704286
25.4383,2.94549,11.3559,-0.616221,-0.616221,0.0682523
25.5429,2.95043,11.3165,-0.624418,-0.624418,0.0708102
25.4359,2.95018,11.2882,-0.602214,-0.602214,0.0671826
25.8038,2.95081,12.586,-0.560357,-0.560357,0.0639503
25.4595,2.96033,10.9947,-0.592139,-0.592139,0.069211
25.572,2.96212,10.2882,-0.579962,-0.579962,0.0696837
25.5144,2.95418,11.9741,-0.601708,-0.601708,0.0629808
25.5335,2.95922,10.9789,-0.557626,-0.557626,0.0599247
25.2937,2.979,11.2038,-0.64734,-0.64734,0.0727911
25.4629,2.96164,11.0476,-0.560024,-0.560024,0.0651238
25.3778,2.95694,10.886,-0.556166,-0.556166,0.0668971
25.6288,2.94852,10.4415,-0.571709,-0.571709,0.0643555
25.3571,2.96271,10.4583,-0.517347,-0.517347,0.0652701
25.4236,2.96417,9.94624,-0.496109,-0.496109,0.0643538
25.424,2.96356,10.282,-0.525896,-0.525896,0.0681747
25.3635,2.97397,10.7466,-0.593118,-0.593118,0.0673106
25.4582,2.96405,11.4516,-0.586982,-0.586982,0.0671249
25.3853,2.96928,11.2428,-0.605028,-0.605028,0.064162
25.6094,2.94966,11.4076,-0.65639,-0.65639,0.0783095
25.6117,2.95912,11.4542,-0.687879,-0.687879,0.0803511
25.5654,2.95966,11.6775,-0.652641,-0.652641,0.0761068
25.5395,2.95462,11.2495,-0.664687,-0.664687,0.0816106
25.4648,2.9647,9.18964,-0.490226,-0.490226,0.0577357
25.3585,2.97576,10.7085,-0.580188,-0.580188,0.0644206
25.6794,2.95044,11.2508,-0.611723,-0.611723,0.066774
25.5525,2.9528,10.3772,-0.631499,-0.631499,0.0793269
25.8578,2.93614,11.3649,-0.537223,-0.537223,0.0586211
25.2979,2.96014,9.51192,-0.550006,-0.550006,0.069878
25.5689,2.9761,10.6127,-0.538122,-0.538122,0.064641
25.6021,2.97804,10.5905,-0.514397,-0.514397,0.0629846
25.4793,2.96166,10.8246,-0.559172,-0.559172,0.068759
25.7936,2.93467,10.2198,-0.553726,-0.553726,0.0610083
25.4043,2.96506,11.4764,-0.618756,-0.618756,0.0771247
25.4604,2.96299,10.9112,-0.581852,-0.581852,0.0657734
25.4584,2.95962,10.4888,-0.598009,-0.598009,0.0708958
25.5008,2.96628,10.4406,-0.583733,-0.583733,0.0681731
25.522,2.93381,11.6867,-0.606127,-0.606127,0.0650241
25.6518,2.96487,9.53278,-0.506956,-0.506956,0.0628824
25.4819,2.9641,11.9456,-0.693352,-0.693352,0.0780694
25.5397,2.96093,9.84968,-0.504318,-0.504318,0.0606775
25.4778,2.96619,12.222,-0.686022,-0.686022,0.0751352
25.3835,2.97215,10.3356,-0.5555,-0.5555,0.0644768
25.6136,2.94248,9.96089,-0.503655,-0.503655,0.0647246
25.6395,2.93343,10.8336,-0.538205,-0.538205,0.0675645
25.2515,2.9916,9.7376,-0.566793,-0.566793,0.0629382
25.5431,2.94908,12.0296,-0.629191,-0.629191,0.0698402
25.4216,2.97114,10.8049,-0.541486,-0.541486,0.0605027
25.3486,2.96927,11.1056,-0.648227,-0.648227,0.0784549
24.9535,2.98712,12.5532,-0.678061,-0.678061,0.0725615
25.7665,2.94196,11.2463,-0.653894,-0.653894,0.0740456
25.4315,2.96774,11.4073,-0.592051,-0.592051,0.0679674
25.6308,2.95047,11.0448,-0.538925,-0.538925,0.0605847
25.677,2.94599,10.2516,-0.566907,-0.566907,0.0662824
25.3884,2.96776,10.6201,-0.562128,-0.562128,0.0665908
25.5367,2.96204,11.1904,-0.62526,-0.62526,0.0684842
25.4704,2.9697,9.98709,-0.560918,-0.560918,0.0697577
25.5178,2.9653,11.1556,-0.581249,-0.581249,0.0640685
25.4486,2.95576,11.6735,-0.608966,-0.608966,0.0652153
25.3999,2.95042,11.2611,-0.598868,-0.598868,0.066229
25.4782,2.96248,11.5804,-0.617829,-0.617829,0.0664112
25.6371,2.96535,11.2742,-0.642922,-0.642922,0.0769963
25.5059,2.96591,10.1384,-0.542103,-0.542103,0.0605782
25.4733,2.96697,10.0259,-0.518255,-0.518255,0.0590847
25.4936,2.94939,12.4664,-0.735163,-0.735163,0.0833742
25.4068,2.95062,10.8931,-0.571049,-0.571049,0.0637209
25.585,2.97317,9.71027,-0.536724,-0.536724,0.0628542
25.3327,2.96627,9.93848,-0.497922,-0.497922,0.0607604
25.6271,2.96101,11.1381,-0.55612,-0.55612,0.0649056
