mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
1.81382,3.46493,1.20123,-0.412543,-0.412543,2.14482
1.86823,2.94665,0.784891,-0.280436,-0.280436,2.43479
1.66549,2.7866,0.776872,-0.374301,-0.374301,2.57308
1.7405,2.98998,0.836661,-0.296826,-0.296826,2.93117
1.60978,3.54742,1.40176,-0.348899,-0.348899,2.61164
1.67027,3.36473,0.859932,-0.699443,-0.699443,3.20545
1.67006,3.20146,1.18365,-0.589611,-0.589611,2.4564
1.83553,3.23439,1.07567,-0.318671,-0.318671,3.02707
1.83504,3.10294,1.2031,-0.597912,-0.597912,2.22749
1.80183,3.12157,1.06522,-0.381633,-0.381633,2.11156
1.86784,3.20927,1.19135,-0.339154,-0.339154,2.20691
1.75662,3.19909,1.42713,-0.582672,-0.582672,2.63986
1.83665,3.51327,1.27846,-0.32622,-0.32622,2.13844
1.56916,3.15215,1.07648,-0.356212,-0.356212,3.27454
2.01726,3.28627,1.15937,-0.586427,-0.586427,2.61522
1.59219,3.00932,1.00319,-0.512726,-0.512726,2.90562
1.71852,2.92619,1.01234,-0.243511,-0.243511,2.45477
1.92917,3.61161,1.25754,-0.630264,-0.630264,2.57656
1.74445,3.08438,0.827885,-0.221676,-0.221676,2.1236
1.78796,3.26758,1.28001,-0.68937,-0.68937,3.08256
1.69039,3.25575,1.09258,-0.835217,-0.835217,3.25413
1.79214,3.40017,1.06304,-0.57721,-0.57721,2.89084
1.874,3.5046,1.08324,-0.631062,-0.631062,2.62252
1.71333,3.29446,1.10443,-0.766413,-0.766413,3.08101
1.5691,3.45069,1.51343,-0.703895,-0.703895,2.46672
1.70987,3.50529,1.14236,-0.462613,-0.462613,2.56283
1.79676,2.96998,0.994574,-0.457989,-0.457989,2.59523
1.68194,3.50734,1.25759,-0.681286,-0.681286,2.48785
1.74484,3.3738,1.04804,-0.493979,-0.493979,2.55919
1.75945,3.14268,0.942075,-0.403641,-0.403641,2.49747
1.81864,3.34319,1.09391,-0.567432,-0.567432,2.66059
1.6458,3.38207,1.17145,-0.356326,-0.356326,2.79339
1.59879,3.34491,1.01194,-0.472213,-0.472213,3.29398
1.63374,3.22768,1.0083,-0.430452,-0.430452,2.60674
1.68799,3.32059,1.08012,-0.623071,-0.623071,2.71292
1.62388,3.63209,0.911983,-0.432175,-0.432175,2.58654
1.57489,3.37821,1.12324,-0.617317,-0.617317,2.52332
1.70767,3.35538,1.1498,-0.546132,-0.546132,3.04787
1.70567,3.18298,1.03395,-0.277088,-0.277088,3.02165
1.89192,3.39267,1.07996,-0.487459,-0.487459,2.1268
1.72443,3.21877,0.982611,-0.46177,-0.46177,3.54373
1.63409,3.2673,1.07615,-0.220277,-0.220277,3.64269
1.77321,3.19587,1.13731,-0.120729,-0.120729,2.49118
1.72315,3.23037,1.03641,-0.0592301,-0.0592301,2.84427
1.75515,3.28205,0.935013,-0.675809,-0.675809,2.61761
1.67114,3.13496,0.98518,-0.227022,-0.227022,2.22301
1.59661,3.10958,1.04209,-0.293601,-0.293601,2.51893
1.81608,3.46004,1.3376,-0.716749,-0.716749,2.69701
1.70885,2.96582,1.19458,-0.792913,-0.792913,3.19975
1.73744,3.15059,1.15445,-0.67681,-0.67681,3.13271
1.8704,3.19433,0.838172,-0.325954,-0.325954,2.17866
1.51036,3.32816,1.73445,-0.606582,-0.606582,2.95753
1.86082,3.10122,0.895783,-0.539809,-0.539809,2.66997
1.75622,3.20101,0.932945,-0.629881,-0.629881,2.82641
1.75385,3.28358,1.13568,-0.211546,-0.211546,2.22804
1.71802,3.21005,1.2242,-0.606269,-0.606269,2.62794
1.87512,3.16941,0.89664,-0.500973,-0.500973,2.69276
1.75289,3.41189,1.01742,-0.568307,-0.568307,2.73736
1.79732,3.29743,1.05406,-0.716332,-0.716332,2.95883
1.65706,3.00817,1.1804,-0.701993,-0.701993,2.75917
1.71943,3.10649,0.993436,-0.509059,-0.509059,2.9247
1.75047,3.14402,1.09638,-0.34483,-0.34483,2.53576
1.66334,3.35098,1.05021,-0.505504,-0.505504,2.69738
1.60538,3.27111,1.01909,-0.321918,-0.321918,2.01448
1.79363,3.24536,0.881496,-0.368935,-0.368935,3.08295
1.64312,3.22778,1.17908,-0.48869,-0.48869,2.03199
1.82544,3.21018,0.888845,-0.25599,-0.25599,2.27761
1.65607,3.15522,1.31863,-0.660204,-0.660204,2.8398
1.76337,3.36255,0.835087,-0.269948,-0.269948,2.32685
1.76211,3.25445,1.28204,-0.678851,-0.678851,2.76532
1.84459,3.13661,1.34988,-0.532285,-0.532285,2.09489
1.58983,3.25987,1.08365,-0.272089,-0.272089,1.94632
1.76523,3.19439,0.954998,-0.436587,-0.436587,2.47774
1.76095,3.37067,1.08053,-0.446657,-0.446657,2.92033
1.83065,3.34553,1.19896,-0.474037,-0.474037,3.12129
1.77977,3.2386,1.19836,-0.613558,-0.613558,3.14058
1.73357,3.03,0.973599,-0.376569,-0.376569,2.35489
1.6715,3.05113,1.03475,-0.394105,-0.394105,2.15672
1.75479,3.50733,1.02255,-0.441423,-0.441423,3.05537
1.81619,3.00056,0.897716,-0.553067,-0.553067,2.97268
1.71535,3.54451,1.12132,-0.354049,-0.354049,2.52186
1.68767,3.33196,0.815618,-0.40333,-0.40333,2.52441
1.82276,3.16082,1.1077,-0.53089,-0.53089,2.17877
1.83437,3.19119,0.963433,-0.292111,-0.292111,2.57908
1.66179,3.28423,1.0314,-0.523325,-0.523325,2.5296
1.9431,3.28247,1.3171,-0.16696,-0.16696,2.66421
1.50128,3.26035,0.91601,-0.521101,-0.521101,2.41051
1.8646,3.09857,1.10614,-0.335708,-0.335708,2.09085
1.74295,3.38435,1.21467,-0.74518,-0.74518,3.84438
1.71492,3.53854,1.12227,-0.690376,-0.690376,2.83201
1.74474,3.10197,0.928589,-0.265599,-0.265599,2.53015
1.66405,3.50675,1.10636,-0.574642,-0.574642,2.62085
1.81368,3.03317,0.982833,-0.183564,-0.183564,2.65762
1.56472,3.13713,1.05903,-0.232586,-0.232586,2.54859
1.69993,3.07696,1.03562,-0.362316,-0.362316,2.95095
1.62152,2.99248,1.10673,-0.105935,-0.105935,2.94966
1.83801,3.38168,1.18226,-0.560024,-0.560024,2.18693
1.67653,3.06331,0.818578,-0.279172,-0.279172,2.98726
1.77842,3.07442,0.951933,-0.380461,-0.380461,2.53864
1.64648,3.10953,1.17065,-0.339482,-0.339482,2.34517
1.76329,3.18509,1.26898,-0.335046,-0.335046,2.36151
1.63847,2.97329,1.09648,-0.514252,-0.514252,2.57873
1.68904,3.25389,1.15792,-0.32698,-0.32698,2.52957
1.81407,3.23475,0.986741,-0.456479,-0.456479,2.64642
1.88836,3.17379,1.08221,-0.625737,-0.625737,2.73094
1.54654,3.4061,0.963216,-0.308777,-0.308777,2.15845
1.62415,3.31319,0.9017,-0.0981164,-0.0981164,1.93067
1.91402,3.13613,1.14912,-0.802281,-0.802281,3.80744
1.70721,3.07537,1.3058,-0.338501,-0.338501,2.41679
1.78215,3.27449,0.860473,-0.526083,-0.526083,2.84197
1.74049,3.1867,0.97539,-0.21173,-0.21173,2.62195
1.87755,3.15252,1.07938,-0.562569,-0.562569,2.49483
1.94546,3.24449,1.05732,-0.458881,-0.458881,2.29879
1.97512,2.89843,1.17883,-0.544681,-0.544681,2.41981
1.55524,3.55959,0.913355,-0.457696,-0.457696,2.61037
1.8654,2.93318,1.10937,-0.379468,-0.379468,2.04496
1.59949,3.39129,0.838634,-0.527059,-0.527059,3.20026
1.86488,3.14843,1.28554,-0.343043,-0.343043,2.09452
1.82794,3.42253,1.15374,-0.465147,-0.465147,2.67691
1.70313,3.05002,0.903188,-0.433114,-0.433114,2.43181
1.80197,3.19158,0.928448,-0.390693,-0.390693,2.34593
1.65699,3.45727,1.24834,-0.536179,-0.536179,3.02415
1.79645,2.93722,0.90997,-0.313139,-0.313139,2.28706
1.71438,3.50422,0.955424,-0.297397,-0.297397,3.15609
1.86138,3.14665,1.20881,-0.484711,-0.484711,2.12531
1.723,3.41976,0.866858,-0.429483,-0.429483,3.2009
1.73777,3.22059,0.962749,-0.589859,-0.589859,2.74617
1.73254,3.29297,1.35534,-0.552903,-0.552903,2.54636
1.7563,3.39542,0.93962,-0.373676,-0.373676,3.11103
1.69005,3.20784,1.04373,-0.399522,-0.399522,2.14309
1.73684,3.1704,0.953801,-0.373689,-0.373689,2.86041
1.74349,3.1961,1.20214,-0.495646,-0.495646,2.45835
1.80705,3.43133,0.891566,-0.35343,-0.35343,2.60835
1.68582,3.23694,1.05633,-0.370679,-0.370679,2.52975
1.5582,3.42848,0.942175,-0.344336,-0.344336,2.2822
1.87204,3.05662,1.14687,-0.512317,-0.512317,2.9318
1.64694,3.47883,1.10326,-0.485939,-0.485939,2.33804
1.6549,3.43264,1.16896,-0.581387,-0.581387,2.1678
1.69706,3.2537,1.05064,-0.441041,-0.441041,3.07503
1.67545,3.0798,0.993986,-0.409874,-0.409874,3.52369
1.76535,2.96766,1.00393,-0.100601,-0.100601,2.93039
1.52711,3.3248,1.28603,-0.672786,-0.672786,2.47146
1.65173,3.73862,1.16646,-0.861411,-0.861411,4.03032
1.59145,3.70091,1.2427,-0.618271,-0.618271,2.95493
1.78715,2.99454,0.824473,-0.316876,-0.316876,2.13308
1.79294,3.30759,1.1274,-0.60995,-0.60995,2.58477
1.74415,3.18807,1.16902,-0.437752,-0.437752,2.10907
1.82647,3.47254,1.10044,-0.402014,-0.402014,2.98502
1.62923,3.14518,0.835525,-0.295997,-0.295997,2.37604
1.90707,3.20161,1.06343,-0.443326,-0.443326,2.65385
1.76257,3.23203,0.960302,-0.394297,-0.394297,2.81932
1.64932,3.07012,0.821458,-0.254883,-0.254883,3.2005
1.81146,3.10649,1.10786,-0.528681,-0.528681,2.70658
1.84919,2.99582,1.26612,-0.549128,-0.549128,2.52866
1.86056,3.04564,1.31991,-0.650952,-0.650952,2.69903
2.00025,3.00334,1.20735,-0.272636,-0.272636,2.32844
1.55717,3.23258,0.896743,-0.455797,-0.455797,3.42921
1.7079,3.18758,0.97876,-0.424226,-0.424226,3.01308
1.61226,3.02136,1.10818,-0.43715,-0.43715,2.6275
1.83585,3.3107,0.920677,-0.51032,-0.51032,3.0046
1.58291,3.24101,1.13501,-0.511352,-0.511352,2.30577
1.76183,3.10096,1.28116,-0.322375,-0.322375,2.33146
1.73178,3.15136,1.38061,-0.270679,-0.270679,2.41696
1.75269,3.26331,1.10946,-0.427442,-0.427442,2.37478
1.79773,3.19162,1.21459,-0.361387,-0.361387,2.38968
1.65846,3.32184,0.963109,-0.398804,-0.398804,2.8642
1.78423,3.21749,1.08313,-0.325808,-0.325808,2.47367
1.73232,3.35472,0.970565,-0.59345,-0.59345,2.59233
1.69722,3.19945,0.858387,-0.530043,-0.530043,2.21809
1.74831,3.14309,1.32511,-0.246367,-0.246367,3.07085
1.70333,3.34763,1.12452,-0.377679,-0.377679,2.42241
1.85032,3.58322,1.07319,-0.451967,-0.451967,2.40304
1.79935,3.13469,1.60611,-0.923606,-0.923606,3.31672
1.64014,3.16731,0.8784,-0.433584,-0.433584,2.69376
1.82748,3.41233,1.07598,-0.347566,-0.347566,2.19296
1.73208,3.06113,0.959845,-0.402886,-0.402886,3.13175
1.64563,3.22743,1.09172,-0.391273,-0.391273,2.60603
1.64941,3.25185,1.06871,-0.504832,-0.504832,2.69507
1.86884,3.33409,1.05675,-0.36382,-0.36382,2.32483
1.65526,3.25512,1.05412,-0.443997,-0.443997,2.17912
1.90165,3.14985,1.02009,-0.432725,-0.432725,2.72016
1.79837,3.40004,1.11202,-0.515304,-0.515304,2.19531
1.70464,3.15065,1.06305,-0.457,-0.457,3.27937
1.77519,3.24383,1.10646,-0.542971,-0.542971,2.89914
1.67507,3.25903,0.954917,-0.242565,-0.242565,2.1868
1.87316,3.29264,1.1886,-0.565376,-0.565376,2.95696
1.59824,3.22108,1.03103,-0.431331,-0.431331,2.94966
1.79481,3.50178,1.0248,-0.290709,-0.290709,2.07166
1.97721,3.1677,1.1186,-0.322258,-0.322258,2.69463
1.95556,3.15404,1.15487,-0.307791,-0.307791,2.79208
1.66081,3.44234,0.945307,-0.528532,-0.528532,2.24552
1.66671,3.46194,1.01758,-0.304195,-0.304195,2.24622
1.76272,3.19081,0.956452,-0.555674,-0.555674,3.11824
1.70264,3.26954,0.734263,-0.411613,-0.411613,2.64322
1.76592,3.29348,1.19575,-0.291877,-0.291877,2.22318
1.61363,3.35799,0.91867,-0.563613,-0.563613,2.76914
1.96607,3.1814,1.15995,-0.27832,-0.27832,2.10105
1.78602,3.51914,1.18024,-0.410955,-0.410955,2.51166
1.85955,3.01026,0.93504,-0.271293,-0.271293,2.26985
1.79969,3.18464,0.934896,-0.441076,-0.441076,2.33641
1.74262,3.22474,1.12662,-0.443253,-0.443253,2.90692
1.86236,3.11082,1.02627,-0.275283,-0.275283,3.18905
1.69065,3.37959,1.09845,-0.671122,-0.671122,2.47662
1.67276,3.20784,1.1104,-0.716622,-0.716622,2.83827
1.60481,3.04869,1.11236,-0.714668,-0.714668,3.11563
1.55593,3.40173,0.843786,-0.574944,-0.574944,2.84446
1.82025,3.47449,1.06564,-0.258922,-0.258922,3.01924
1.76958,3.07968,1.06153,-0.39275,-0.39275,2.15187
1.73147,3.36568,1.21447,-0.668033,-0.668033,3.0524
1.62991,3.41884,1.00667,-0.631232,-0.631232,2.76
1.62842,3.36664,1.29158,-0.588007,-0.588007,1.99973
1.64918,3.27543,1.27658,-0.442444,-0.442444,1.89203
1.70777,3.33547,1.12988,-0.32367,-0.32367,2.51784
1.7351,3.45964,0.971224,-0.206687,-0.206687,2.33442
1.73436,2.96099,0.982813,-0.475793,-0.475793,1.99567
1.77186,3.59587,1.14548,-0.22298,-0.22298,3.53442
1.74547,3.20406,1.06168,-0.320744,-0.320744,2.0957
1.80957,3.25934,0.971882,-0.422167,-0.422167,2.88545
1.71637,3.30186,0.990558,-0.155748,-0.155748,2.71081
1.54202,3.18758,1.01753,-0.380925,-0.380925,2.09568
1.89288,3.42709,1.06849,-0.338587,-0.338587,3.33038
1.84393,3.27865,1.03236,-0.00173256,-0.00173256,2.87994
1.72824,3.05149,1.02891,-0.829349,-0.829349,2.72517
1.7781,2.98885,1.04965,-0.722674,-0.722674,2.55793
1.75745,3.3201,1.02458,-0.0498421,-0.0498421,3.33825
1.75584,3.13482,0.888524,-0.57674,-0.57674,2.3768
1.69907,3.17294,0.831486,-0.536015,-0.536015,2.30746
1.66849,3.42261,1.24767,-0.410555,-0.410555,2.7126
1.77587,3.0537,0.915945,-0.524174,-0.524174,2.58876
1.69334,3.35713,1.11922,-0.329565,-0.329565,2.61135
1.97633,3.42456,1.14134,-0.155343,-0.155343,2.65831
1.94572,3.21255,1.16494,-0.24436,-0.24436,2.61723
1.76122,3.50033,1.15413,-0.363272,-0.363272,2.7242
1.7204,3.04937,0.998924,-0.396181,-0.396181,2.36155
1.82682,3.34155,1.08797,-0.508418,-0.508418,2.67683
1.85513,3.05244,0.871459,-0.199568,-0.199568,2.09931
1.68617,3.40864,1.11608,-0.845113,-0.845113,2.54331
1.70117,3.51223,1.26197,-0.546137,-0.546137,2.05376
1.78651,2.972,0.777945,-0.445052,-0.445052,3.53413
1.65751,3.50995,1.22053,-0.329202,-0.329202,1.75044
1.75758,3.09666,1.09182,-0.475519,-0.475519,2.21829
1.62445,3.04579,0.931715,-0.360004,-0.360004,2.30909
1.65198,3.20469,1.16852,-0.599916,-0.599916,2.47376
1.66521,3.21958,1.28272,-0.449595,-0.449595,1.97635
1.78329,3.30537,0.878823,-0.467949,-0.467949,3.32484
1.75393,3.28011,1.17475,-0.443674,-0.443674,2.13498
1.62246,3.37563,0.956011,-0.485039,-0.485039,2.8574
1.73164,3.23959,1.03884,-0.893534,-0.893534,3.08375
1.81405,3.14555,0.84809,-0.48341,-0.48341,2.53551
1.65287,3.28693,1.2212,-0.308127,-0.308127,2.61618
1.90068,3.13475,0.924013,-0.530287,-0.530287,2.51456
1.58015,3.71338,1.16377,-0.723135,-0.723135,3.14506
1.67077,3.42763,1.04068,-0.787908,-0.787908,3.15277
1.81282,3.0736,1.216,-0.122023,-0.122023,2.00246
1.55486,3.5296,1.01254,-0.784057,-0.784057,3.06625
1.42848,3.38468,0.842432,-0.498094,-0.498094,2.62399
1.90323,3.35705,1.99279,-1.00781,-1.00781,3.00428
1.87441,3.0954,0.973352,-0.373902,-0.373902,2.55341
1.76482,3.64774,1.16203,-0.559774,-0.559774,2.68858
1.90144,3.03249,0.907731,-0.357115,-0.357115,2.39368
1.73038,3.31879,1.21399,-0.677902,-0.677902,2.38774
1.7751,3.27935,1.07743,-0.680847,-0.680847,3.17853
1.71316,3.58611,0.935906,-0.320173,-0.320173,2.5643
1.57566,3.34258,1.09884,-0.625883,-0.625883,2.47961
1.60442,3.41221,1.11049,-0.526726,-0.526726,2.48474
1.69049,3.08962,1.29438,-0.586911,-0.586911,1.71157
1.78463,3.33117,1.21489,-0.577134,-0.577134,3.2495
1.8698,2.92617,1.02997,-0.826093,-0.826093,3.72677
1.66147,3.34489,1.25038,-0.173123,-0.173123,2.06555
1.85898,3.15395,0.875614,-0.674712,-0.674712,3.36718
1.7199,3.2218,1.16677,-0.25078,-0.25078,2.07217
1.63455,3.28846,1.07701,-0.414994,-0.414994,2.78448
1.85547,3.21386,0.974891,-0.34491,-0.34491,2.22314
1.79519,3.11961,0.858023,-0.415828,-0.415828,2.4698
1.75863,3.32296,1.39267,-0.40223,-0.40223,2.43255
1.69663,3.15353,1.43339,-0.388513,-0.388513,2.58577
1.67869,3.0978,1.4476,-0.355799,-0.355799,2.91226
1.80728,3.49318,0.745991,-0.340495,-0.340495,2.32889
1.92872,3.46935,0.861321,-0.179846,-0.179846,2.52545
1.56365,3.58505,1.42826,-0.51835,-0.51835,3.06271
1.94156,2.96684,0.842148,-0.358038,-0.358038,2.03309
1.80665,3.0282,1.48511,-0.932215,-0.932215,3.09093
1.83433,2.9592,1.43474,-0.847611,-0.847611,3.13482
1.72873,3.0128,1.44381,-0.817254,-0.817254,3.05912
1.75685,3.35833,0.876318,-0.353433,-0.353433,2.73639
1.77533,3.29693,1.01494,-0.340833,-0.340833,2.56563
1.74924,3.2657,0.974655,-0.132982,-0.132982,2.58707
1.68202,3.52565,0.898818,-0.0179891,-0.0179891,1.82094
1.86818,2.82985,1.3097,-0.893063,-0.893063,4.01934
1.61498,3.62347,0.847584,-0.232068,-0.232068,1.98636
1.71218,2.93338,1.2141,-0.350574,-0.350574,2.67316
1.80002,3.43622,0.85899,-0.474393,-0.474393,2.50289
1.87031,3.52185,0.980665,-0.268165,-0.268165,2.35767
1.6998,3.15547,1.08508,-0.305095,-0.305095,2.27984
1.70684,3.07657,0.945694,-0.328924,-0.328924,1.96491
1.71051,3.02516,0.910462,-0.408466,-0.408466,2.22034
1.81874,2.9542,0.797047,-0.256132,-0.256132,2.85728
1.80826,3.03195,0.776129,-0.245957,-0.245957,2.75799
1.77678,3.05143,0.841999,-0.16718,-0.16718,2.5495
1.79135,3.38426,1.26926,-0.649947,-0.649947,2.61742
1.80668,3.27665,1.2413,-0.832734,-0.832734,2.71456
1.82782,3.06274,1.18615,-0.6292,-0.6292,2.44423
1.59917,3.21249,0.71611,-0.408331,-0.408331,2.81933
1.79809,3.25226,1.24749,-0.233748,-0.233748,2.43954
1.59644,3.19029,0.891019,-0.561431,-0.561431,2.58245
1.94123,3.07737,1.01336,-0.386928,-0.386928,3.1533
1.63735,3.07963,0.877577,-0.45592,-0.45592,2.7369
1.85867,3.44818,1.21515,-0.442817,-0.442817,2.45845
1.81178,3.42416,1.42239,-0.435697,-0.435697,2.88331
1.75892,3.205,0.826333,-0.613319,-0.613319,3.06022
1.75834,3.37333,0.851892,-0.32631,-0.32631,2.82593
1.81718,3.12933,1.20048,-0.501278,-0.501278,2.35716
1.78245,3.20141,0.903596,-0.359839,-0.359839,2.28309
1.7182,3.23157,1.03012,-0.484002,-0.484002,2.78095
1.70818,3.37917,0.968296,-0.439292,-0.439292,2.40345
1.75987,3.26641,1.16141,-0.66653,-0.66653,2.54713
1.81997,3.41039,1.0028,-0.290498,-0.290498,2.39393
1.72719,3.48454,1.17567,-0.392481,-0.392481,3.24756
1.74974,3.05974,0.859377,-0.407835,-0.407835,2.1063
1.72513,3.44342,1.15791,-0.394435,-0.394435,3.19068
1.93779,2.9825,0.950236,-0.627403,-0.627403,2.68353
1.59249,3.49454,1.19677,-0.364552,-0.364552,2.75705
1.96187,3.05585,1.20962,-0.476596,-0.476596,2.69344
1.67668,3.20242,1.15584,-0.697617,-0.697617,2.98881
1.70872,3.73311,1.07812,-0.621897,-0.621897,2.72602
1.64432,2.96501,1.08584,-0.28816,-0.28816,2.3079
1.82074,3.20025,0.964489,-0.185275,-0.185275,2.69107
1.69447,3.2433,0.864004,-0.519842,-0.519842,2.21203
1.76726,3.33854,1.07213,-0.394307,-0.394307,2.17003
1.7542,3.09843,0.992914,-0.540694,-0.540694,2.89375
1.69299,3.30155,1.02261,-0.500398,-0.500398,2.90029
1.75926,3.29651,0.882351,-0.392687,-0.392687,2.59825
1.76852,3.37396,0.915867,-0.363259,-0.363259,2.34999
1.85856,3.0719,1.0272,-0.513609,-0.513609,2.83171
1.70273,3.45755,0.979228,-0.36478,-0.36478,2.35834
1.72934,2.97422,1.17999,-0.70421,-0.70421,3.26706
1.78416,3.49599,1.03281,-0.390468,-0.390468,2.17075
1.57287,3.08508,1.36817,-0.687697,-0.687697,3.29929
2.01513,3.29463,0.992395,-0.44635,-0.44635,2.29982
1.44932,3.17142,1.00392,-0.329756,-0.329756,2.42435
1.91294,3.49809,1.06295,-0.42385,-0.42385,2.6827
1.86421,3.43658,0.883815,-0.46482,-0.46482,2.59274
1.57092,3.25442,1.29712,-0.703418,-0.703418,2.87341
1.84599,3.47668,1.00112,-0.475486,-0.475486,2.20814
1.69323,3.02548,1.01303,-0.311662,-0.311662,2.97289
1.83975,3.2933,1.1234,-0.726408,-0.726408,2.88934
1.65752,3.08124,1.06203,-0.104012,-0.104012,2.52905
1.63562,3.51093,1.03664,-0.548974,-0.548974,2.41036
1.87553,3.03157,1.09925,-0.111524,-0.111524,2.7301
1.79139,3.05305,0.994275,-0.209391,-0.209391,2.76415
1.85206,3.20463,0.957062,-0.65427,-0.65427,2.50265
1.84319,3.15351,1.12403,-0.458202,-0.458202,2.30786
1.72905,3.26436,1.14378,-0.143966,-0.143966,2.60881
1.8601,3.41857,0.958435,-0.61636,-0.61636,2.90812
1.53246,3.10542,1.24331,-0.251261,-0.251261,2.27957
1.77137,2.89529,1.07824,-0.354761,-0.354761,3.49172
1.63931,3.37994,1.12299,-0.515173,-0.515173,2.03348
1.77817,3.20516,0.890408,-0.264747,-0.264747,3.0804
1.72846,3.18767,0.960311,-0.339833,-0.339833,3.04768
1.57742,3.29647,1.06248,-0.444549,-0.444549,2.61423
1.859,3.14897,1.09394,-0.368947,-0.368947,2.35707
1.76874,3.12017,1.03459,-0.599422,-0.599422,3.02046
1.73498,3.31972,0.899144,-0.219639,-0.219639,2.06761
1.67494,3.17442,1.21564,-0.672422,-0.672422,3.32862
1.79271,3.50917,0.95294,-0.216482,-0.216482,2.34314
1.74237,3.49887,0.839881,-0.125973,-0.125973,2.18194
1.70477,2.94902,1.42771,-1.06648,-1.06648,3.50839
1.80994,3.41815,0.959209,-0.23764,-0.23764,2.22696
1.67208,3.21509,0.809697,-0.501021,-0.501021,2.8091
1.77685,3.35709,1.21098,-0.216055,-0.216055,2.26792
1.69676,3.08499,0.851109,-0.552952,-0.552952,2.94333
1.95971,2.93318,1.16638,-0.162011,-0.162011,2.23616
1.97909,3.09623,1.15304,-0.353151,-0.353151,2.55738
1.61032,3.30059,1.20506,-0.728689,-0.728689,2.54079
1.72642,3.30967,1.20925,-0.564017,-0.564017,2.59258
1.70864,3.14444,1.11188,-0.477912,-0.477912,2.89811
1.83543,2.92759,0.796955,-0.515632,-0.515632,3.15271
1.77607,3.01984,0.791119,-0.4559,-0.4559,2.84173
1.63687,3.21261,1.4172,-0.62013,-0.62013,3.16216
1.64211,3.54777,0.75873,-0.592675,-0.592675,3.28005
1.76065,3.31033,1.0473,-0.231785,-0.231785,3.06309
1.70453,3.42384,0.985813,-0.557684,-0.557684,2.61275
1.72675,3.0686,1.24825,-0.445298,-0.445298,2.25498
1.82032,3.12992,1.31266,-0.606746,-0.606746,2.63753
1.83857,3.46755,1.38946,-0.244483,-0.244483,2.61633
2.00931,3.51757,1.32725,-0.54556,-0.54556,2.34937
1.57097,3.14042,1.06642,-0.41281,-0.41281,2.34674
1.75302,3.16915,1.10245,-0.583529,-0.583529,2.49055
1.72198,3.3329,1.13568,-0.427702,-0.427702,2.52879
1.7637,3.13983,1.11011,-0.58767,-0.58767,2.58465
1.71592,3.3946,0.865771,-0.213252,-0.213252,2.48595
1.80756,3.24954,1.00236,-0.701671,-0.701671,3.50099
1.6978,3.24827,0.930898,-0.028118,-0.028118,2.59593
1.73266,3.20748,0.882202,0.0272594,0.0272594,2.33144
1.77746,3.33546,1.29384,-1.11235,-1.11235,3.84295
1.77397,3.37856,0.701753,-0.106974,-0.106974,2.27142
1.61018,3.24723,1.01557,-0.622887,-0.622887,2.31274
1.77912,3.22592,1.09921,-0.423361,-0.423361,2.38337
1.71444,3.17838,0.917045,-0.503495,-0.503495,2.70224
1.64526,3.36988,1.17768,-0.465872,-0.465872,2.57848
1.74049,3.13662,1.01617,-0.238569,-0.238569,1.90872
1.62796,3.35486,1.01749,-0.586086,-0.586086,3.59473
1.64855,3.70589,0.968778,-0.571416,-0.571416,2.95494
1.62254,3.64331,0.983216,-0.534941,-0.534941,3.09826
1.63079,3.19975,1.30442,-0.685805,-0.685805,2.69027
1.91392,3.22521,1.01998,-0.265378,-0.265378,2.33157
1.88871,3.45836,1.26471,-0.809398,-0.809398,2.73627
1.72666,3.06915,0.790566,-0.357195,-0.357195,3.25039
1.76291,3.47558,1.41733,-0.516821,-0.516821,2.07163
1.88978,2.96264,1.05315,-0.459211,-0.459211,2.70627
1.60495,3.59286,1.07766,-0.474651,-0.474651,2.49492
1.7155,3.32417,1.00307,-0.519979,-0.519979,2.42571
1.76326,3.16677,0.894647,-0.203033,-0.203033,2.49509
1.83474,3.08311,0.984083,-0.258642,-0.258642,2.40978
1.66675,3.41527,1.14215,-0.735902,-0.735902,2.66585
1.64819,3.56269,1.20815,-0.73694,-0.73694,3.30287
1.76845,3.22521,0.80869,-0.588203,-0.588203,2.75667
1.78576,3.20905,0.737429,-0.611185,-0.611185,2.84548
1.72234,3.31101,0.897739,-0.497181,-0.497181,2.47598
1.84049,3.05955,1.33368,-0.505571,-0.505571,2.57449
1.67605,3.44289,0.763839,-0.428988,-0.428988,2.75197
1.73195,3.2531,0.898973,-0.23004,-0.23004,2.21171
1.82165,3.12101,1.23418,-0.831684,-0.831684,3.14517
1.91352,2.96281,1.31972,-0.905974,-0.905974,3.53133
1.71298,3.05299,1.22899,-0.613835,-0.613835,2.71361
1.9305,3.2582,0.985459,-0.326133,-0.326133,2.33588
1.92502,3.06827,0.932665,-0.507683,-0.507683,2.36266
1.61822,3.33019,1.03559,-0.187306,-0.187306,2.72027
1.81059,3.28824,0.944913,-0.319848,-0.319848,2.8429
1.7408,3.10678,1.42543,-0.612383,-0.612383,2.65422
1.66547,3.53309,0.994318,-0.345456,-0.345456,2.66161
1.71161,3.24222,0.957571,-0.528502,-0.528502,2.63618
1.66499,3.43419,0.983235,-0.602496,-0.602496,2.77777
1.73279,3.50171,1.10569,-0.466756,-0.466756,2.08346
1.7587,2.93266,0.908782,-0.347632,-0.347632,3.157
1.81035,2.99541,1.01081,-0.274037,-0.274037,2.53362
