measured_from,datetime,lat,lng,precise
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:13,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:14,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:15,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:15,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:16,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:17,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:17,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:18,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:19,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:20,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:21,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:21,45.80892222222222,15.227494444444444,off
P3,2024:04:27 13:38:22,45.80892222222222,15.227494444444444,off
