log_likelihood_ratio,likelihood_ratio,prob_A
11813.0,inf,
12831.4,inf,
5362.73,inf,
6914.64,inf,
2614.3,inf,
1684.33,inf,
1668.72,inf,
3849.74,inf,
1076.51,inf,
1814.26,inf,
6333.06,inf,
5811.67,inf,
9765.11,inf,
4712.38,inf,
8836.32,inf,
9148.77,inf,
7401.74,inf,
10718.9,inf,
4443.5,inf,
303.219,4.85589e+131,
27.5837,1.04846e-12,
280.542,6.88395e+121,
388.866,1.31161e-169,0.0
579.761,1.63382e-252,
542.852,5.72083e+235,1.0
1181.1,inf,
5360.58,inf,
3034.73,inf,
6015.99,inf,
7190.39,inf,1.0
10162.6,inf,1.0
3661.39,inf,
15274.9,inf,1.0
3990.68,inf,
7806.67,inf,1.0
11289.8,inf,1.0
14732.5,inf,
6891.08,inf,
1913.78,inf,
2116.86,inf,
11114.7,inf,
2712.06,inf,
4258.19,inf,
1929.02,inf,
7410.46,inf,
9083.98,inf,
3976.57,inf,
5984.53,inf,
3225.42,inf,
7863.97,inf,1.0
3810.22,inf,
1965.05,inf,
1077.65,inf,
2173.59,inf,
421.476,1.10891e+183,
433.825,2.5567e+188,
2253.3,inf,
5336.17,inf,
3575.0,inf,
1471.46,inf,
2211.53,inf,1.0
16272.1,inf,1.0
5103.12,inf,
3740.42,inf,
9648.09,inf,
5225.43,inf,
4089.85,inf,
2306.83,inf,
6832.7,inf,
7900.53,inf,
3686.77,inf,
3307.85,inf,
5093.02,inf,
10543.8,inf,
14700.9,inf,
3341.56,inf,
7980.66,inf,1.0
423.11,5.68234e+183,1.0
1895.31,inf,1.0
177.027,1.31317e-77,1.31317e-77
608.166,1.3283e+264,
2787.12,inf,
8408.98,inf,
9671.33,inf,
6085.57,inf,
801.012,inf,
1042.45,inf,
4695.68,inf,
4478.56,inf,
4393.26,inf,
1946.98,inf,
4159.63,inf,
15220.2,inf,1.0
3513.0,inf,
2411.06,inf,1.0
2383.07,inf,
8336.5,inf,
17192.4,inf,
2982.2,inf,
4561.93,inf,
10367.9,inf,
7766.53,inf,
3973.26,inf,
6268.7,inf,
103.969,1.42293e+45,
2646.77,inf,
2908.46,inf,
2863.8,inf,1.0
2978.41,inf,
3435.22,inf,
2837.89,inf,
622.184,1.6265e+270,
10637.5,inf,
1318.46,inf,1.0
6220.86,inf,1.0
1059.88,inf,
3360.25,inf,
10198.6,inf,
1039.48,inf,
1005.41,inf,
6018.51,inf,
3081.23,inf,
6518.7,inf,
8258.2,inf,
6504.31,inf,
6654.58,inf,
8101.17,inf,1.0
6173.37,inf,
2345.78,inf,
4515.06,inf,
8980.79,inf,
4946.14,inf,
11780.9,inf,
651.365,7.65897e+282,
4358.0,inf,
4035.66,inf,
1392.81,inf,
6930.37,inf,
7187.98,inf,
3583.22,inf,1.0
15638.0,inf,1.0
3698.0,inf,1.0
10424.6,inf,1.0
8237.94,inf,1.0
7315.53,inf,
5122.84,inf,
5580.27,inf,
4243.43,inf,
20673.8,inf,1.0
5382.74,inf,
945.466,inf,
3220.66,inf,
504.206,9.41896e+218,
1176.04,inf,
2615.3,inf,
4711.58,inf,
4035.44,inf,
4162.73,inf,
8822.36,inf,1.0
6647.33,inf,1.0
4967.79,inf,1.0
14964.7,inf,
9400.15,inf,
10224.7,inf,
15370.9,inf,
22241.5,inf,
3627.62,inf,
8879.89,inf,
9159.13,inf,
3922.13,inf,
1168.29,inf,
14506.8,inf,1.0
7353.53,inf,
6658.32,inf,
5835.16,inf,
4124.12,inf,
1642.47,inf,
14557.6,inf,
5130.26,inf,
13658.0,inf,
772.155,inf,
13984.1,inf,
4900.05,inf,
12758.2,inf,
10227.7,inf,
9108.96,inf,1.0
6181.15,inf,
3338.37,inf,
4019.08,inf,1.0
3585.33,inf,
2886.4,inf,
5190.19,inf,
3994.03,inf,
6764.58,inf,
8966.99,inf,
2487.58,inf,
8884.64,inf,
7584.72,inf,
7201.52,inf,
2192.52,inf,
3324.63,inf,
174.282,2.04406e-76,
674.893,7.90433e-294,
586.592,5.67333e+254,
2245.27,inf,1.0
2449.08,inf,1.0
14001.6,inf,
5988.99,inf,1.0
1074.95,inf,
3821.81,inf,
7274.03,inf,1.0
16090.8,inf,
1778.43,inf,
2401.86,inf,
4442.85,inf,
2144.01,inf,
5566.87,inf,
6889.9,inf,
11203.8,inf,
7628.38,inf,1.0
7322.18,inf,1.0
7093.45,inf,
6233.82,inf,
5412.98,inf,
2528.3,inf,
13391.3,inf,
4513.22,inf,
6978.99,inf,
4581.04,inf,1.0
6143.22,inf,
4936.18,inf,
1464.05,inf,1.0
2174.42,inf,1.0
808.36,inf,
2149.14,inf,
1685.17,inf,
777.484,inf,
1897.04,inf,
3193.16,inf,
5012.92,inf,1.0
3652.17,inf,
1546.13,inf,
3815.17,inf,
465.694,1.77109e+202,
964.628,inf,
1024.86,inf,
19079.1,inf,
5828.73,inf,
4552.27,inf,
3316.78,inf,
1734.35,inf,
2125.34,inf,
5373.16,inf,
1075.56,inf,
147.136,7.94705e+63,
87.6678,8.44065e-39,
592.232,6.26572e-258,
1303.31,0.0,0.0
1435.99,0.0,0.0
1766.65,0.0,0.0
3521.24,inf,
2150.63,inf,1.0
1554.32,inf,1.0
135.867,9.85412e-60,
1567.91,inf,
119.891,1.16979e+52,
2647.76,inf,
1630.6,inf,
6517.15,inf,
13480.8,inf,
1807.5,inf,
1872.04,inf,
530.562,2.63108e+230,
5560.82,inf,
2535.33,inf,
1563.81,inf,
1891.22,inf,1.0
4454.3,inf,
8622.05,inf,
211.847,9.90494e-93,
1139.55,inf,
705.454,4.21899e-307,
520.995,1.84234e+226,
1015.15,inf,
2825.35,inf,
1288.85,inf,1.0
2170.17,inf,
9582.47,inf,
7189.36,inf,
5728.09,inf,
2357.86,inf,
428.912,1.8807e+186,
3499.18,inf,
4398.4,inf,
3315.12,inf,
8100.74,inf,
9563.01,inf,
4143.25,inf,
5181.42,inf,
3398.24,inf,
2430.74,inf,
2256.43,inf,
2588.22,inf,
4254.22,inf,
927.483,inf,
6576.11,inf,
2087.66,inf,
362.936,4.17982e+157,
697.965,1.32533e+303,
24200.5,inf,
2059.15,inf,1.0
3034.17,inf,
4929.92,inf,
3960.18,inf,
743.136,inf,
20642.1,inf,
2520.42,inf,1.0
1534.67,inf,
5661.37,inf,
6240.68,inf,
3202.83,inf,
6730.01,inf,
7346.56,inf,
994.917,0.0,
1759.3,inf,1.0
13637.0,inf,1.0
11959.5,inf,1.0
4842.46,inf,
830.698,inf,
1978.42,inf,
2995.12,inf,
451.514,1.23044e+196,
252.793,6.11672e+109,
3597.29,inf,
4548.49,inf,
367.644,2.15826e-160,
12401.1,inf,1.0
1932.33,inf,1.0
2679.93,inf,1.0
250.37,1.84436e-109,0.0
1183.89,inf,1.0
259.341,2.34219e-113,2.34219e-113
208.062,4.36125e-91,
1840.13,inf,
84.4915,2.02217e-37,
8590.18,inf,
2520.12,inf,
4022.93,inf,
2405.45,inf,
301.871,1.26169e+131,
5637.42,inf,
4133.36,inf,
2715.08,inf,
1951.11,inf,
6354.94,inf,
11246.6,inf,
5595.7,inf,
6092.66,inf,
2316.38,inf,
262.647,1.16417e+114,
6056.48,inf,
5159.74,inf,
2450.38,inf,
2370.3,inf,
704.016,1.77691e-306,0.0
1753.96,inf,1.0
1391.7,inf,
680.376,3.04539e+295,
522.856,1.18406e+227,
3929.89,inf,
2787.01,inf,
2448.06,inf,
1881.74,inf,1.0
4391.01,inf,
320.91,2.34155e+139,
6184.35,inf,1.0
5752.81,inf,
2552.94,inf,
5874.56,inf,
6205.03,inf,
3248.48,inf,
7087.33,inf,
6164.86,inf,
7970.24,inf,
3755.98,inf,
2395.52,inf,
5872.42,inf,1.0
2821.59,inf,
4294.05,inf,
5474.33,inf,
5347.28,inf,
11566.2,inf,
8375.15,inf,
4560.62,inf,
11674.4,inf,
698.523,2.31465e+303,
4535.9,inf,
8699.52,inf,
7497.22,inf,
4488.44,inf,
6139.71,inf,1.0
2784.27,inf,
7887.38,inf,
11694.8,inf,
4165.93,inf,
8502.54,inf,
13579.6,inf,
12392.5,inf,
6556.01,inf,
5843.92,inf,
5311.42,inf,
5965.23,inf,
3881.28,inf,
5250.0,inf,
3836.9,inf,
6928.57,inf,
9883.57,inf,
2217.43,inf,
6919.7,inf,
4571.99,inf,
4970.78,inf,
8464.67,inf,
14913.4,inf,
4649.63,inf,
955.681,inf,
12209.4,inf,
4740.57,inf,
3300.61,inf,
7870.59,inf,
1407.55,inf,
5078.17,inf,
10731.3,inf,
3837.17,inf,
4319.01,inf,
3270.68,inf,
5499.2,inf,
7320.22,inf,1.0
2164.71,inf,
2340.22,inf,
4906.33,inf,
6183.31,inf,
5366.14,inf,
6828.18,inf,
9506.12,inf,
10053.9,inf,
6044.73,inf,
12160.3,inf,
9526.75,inf,
10592.6,inf,
13209.1,inf,
14421.6,inf,
4913.45,inf,
137.701,6.34738e+59,
295.718,2.68335e+128,1.0
1767.72,inf,1.0
8665.3,inf,
10550.6,inf,
5228.24,inf,
3834.13,inf,
2141.62,inf,
719.424,inf,
5380.92,inf,
80.6305,9.60798e-36,
41.0975,1.41765e-18,
1798.32,inf,
5794.97,inf,
2163.91,inf,
12032.0,inf,
4316.15,inf,
15649.1,inf,
2641.35,inf,
2929.69,inf,
1291.4,inf,
1001.22,inf,
19692.5,inf,
9631.14,inf,
8290.82,inf,1.0
5790.13,inf,
4119.64,inf,
11086.7,inf,
8686.7,inf,
4966.77,inf,
5840.09,inf,
2637.14,inf,
1994.69,inf,
483.255,1.33319e-210,
3628.56,inf,1.0
789.832,0.0,0.0
924.562,inf,1.0
474.655,1.38017e+206,
7796.15,inf,
994.43,inf,
6073.95,inf,
4746.63,inf,
9715.91,inf,
6673.83,inf,
7260.66,inf,
10160.0,inf,
8243.26,inf,
471.827,8.16262e+204,
7310.8,inf,
6746.91,inf,
8872.98,inf,
10450.9,inf,
5703.67,inf,1.0
6275.18,inf,
13120.6,inf,
901.74,inf,
6586.25,inf,
8575.3,inf,
2970.87,inf,
682.001,1.54623e+296,
8338.63,inf,
9178.31,inf,
8006.93,inf,
14369.2,inf,
6522.86,inf,
780.058,inf,
4015.69,inf,
429.796,2.19847e-187,
4076.56,inf,
10915.2,inf,
634.365,3.15225e-276,
2661.58,inf,
482.869,5.09545e+209,
12772.3,inf,
10296.7,inf,
642.177,7.83182e+278,
448.269,4.79583e+194,
3291.91,inf,
2963.24,inf,
3056.69,inf,
13307.7,inf,
2355.4,inf,
6579.89,inf,
789.058,inf,
91.9595,1.15474e-40,1.15474e-40
41.8645,1.51891e+18,
6182.13,inf,
7810.14,inf,
12317.7,inf,
1147.78,inf,
2639.14,inf,1.0
11254.0,inf,
5405.67,inf,
4696.63,inf,
1847.4,inf,
9607.97,inf,
38.3207,4.39024e+16,
8215.33,inf,
251.057,1.07842e+109,
618.045,2.59245e+268,
1048.42,inf,
797.264,0.0,0.0
580.171,1.08412e-252,
2250.75,inf,
1139.41,inf,
2862.57,inf,
6354.83,inf,
5008.89,inf,
1097.46,inf,
1542.64,inf,
8367.89,inf,
3504.74,inf,
4022.72,inf,
10857.5,inf,1.0
4682.06,inf,
4333.33,inf,
7767.32,inf,
8580.62,inf,
3782.81,inf,
4112.48,inf,
396.007,9.63194e+171,
2356.72,inf,
3251.63,inf,
2112.21,inf,
8588.86,inf,
5590.85,inf,
10939.4,inf,
2296.09,inf,
1091.65,inf,
1516.35,inf,
21090.4,inf,
4595.74,inf,
7841.75,inf,
594.278,1.23513e+258,
8998.35,inf,
5756.76,inf,
4052.18,inf,
276.201,8.96823e+119,
1881.02,inf,1.0
2432.23,inf,
6130.9,inf,
1632.79,inf,
1929.81,inf,
114.662,1.59514e-50,
5565.32,inf,
506.557,1.01196e-220,0.0
26.6061,2.7868e-12,
19.2214,4.49024e-09,
2158.28,inf,1.0
2021.87,inf,1.0
1365.03,inf,
287.459,1.43978e-125,
54.9699,7.46628e+23,
735.336,inf,
4986.52,inf,1.0
1795.07,inf,
10578.6,inf,1.0
15257.2,inf,1.0
1585.68,inf,
662.103,3.52916e+287,
14085.2,inf,
9030.06,inf,
7920.25,inf,
3818.67,inf,
12331.1,inf,
6150.85,inf,
7241.34,inf,
13140.8,inf,
7416.58,inf,
9256.46,inf,
5961.5,inf,
1867.63,inf,
1448.49,inf,
1200.73,inf,
2982.15,inf,
4275.04,inf,
5053.4,inf,
4376.51,inf,
10127.8,inf,
1616.3,inf,
282.285,2.54131e-123,
4980.01,inf,
3186.06,inf,
2062.01,inf,
3480.48,inf,
2513.13,inf,
3204.43,inf,
4944.73,inf,
8987.02,inf,1.0
16351.6,inf,
4012.5,inf,
10187.7,inf,
1300.34,inf,1.0
794.735,inf,
11631.4,inf,
3481.04,inf,
12128.9,inf,
16547.1,inf,
769.447,inf,
15259.3,inf,
1835.1,inf,
3395.41,inf,
9878.03,inf,
4500.45,inf,
941.72,inf,
84.171,3.58917e+36,
474.377,9.56156e-207,
12117.9,inf,
7462.67,inf,
17625.9,inf,
5467.41,inf,
9180.36,inf,
4921.83,inf,
5979.02,inf,
8352.46,inf,
1370.74,inf,
26703.8,inf,
2202.75,inf,
4540.41,inf,
2869.59,inf,
1913.75,inf,
837.4,0.0,0.0
413.216,3.48969e-180,
2035.0,inf,
9835.76,inf,
3525.06,inf,
5450.44,inf,
5622.21,inf,
3634.44,inf,
4411.38,inf,
6041.95,inf,
1877.17,inf,
525.861,2.39172e+228,
1973.84,inf,
922.901,inf,1.0
3232.93,inf,
11951.5,inf,
6355.65,inf,
158.318,5.70775e+68,
2549.76,inf,
3413.79,inf,
7809.38,inf,
7256.36,inf,
7838.15,inf,
8434.79,inf,
2137.28,inf,
135.06,4.52633e+58,
141.978,2.18554e-62,
1358.0,inf,
6767.36,inf,
3957.91,inf,
5386.43,inf,
4622.77,inf,1.0
5263.93,inf,
942.805,inf,1.0
18452.7,inf,1.0
112.809,1.01831e-49,
160.56,5.37607e+69,
5471.73,inf,
1912.73,inf,
2780.65,inf,
4688.35,inf,
5586.84,inf,
8713.15,inf,
12684.6,inf,
4936.22,inf,1.0
4150.32,inf,
6091.65,inf,
5704.51,inf,
2631.12,inf,
5765.02,inf,
849.029,inf,
454.148,1.71469e+197,
5566.82,inf,
16615.3,inf,
4495.8,inf,
4403.69,inf,
3395.97,inf,
3034.37,inf,
201.565,3.45494e+87,
656.694,1.58023e+285,1.0
9052.24,inf,
5665.72,inf,
5137.88,inf,
3787.53,inf,
4622.19,inf,
7991.22,inf,
8263.63,inf,
2711.05,inf,
2776.27,inf,
1177.19,inf,
1411.5,inf,
23311.7,inf,
3230.49,inf,
12619.3,inf,
1187.12,inf,
8318.75,inf,
1356.01,inf,
4302.57,inf,
4838.79,inf,
2158.86,inf,
2579.48,inf,
1574.86,inf,
1594.79,inf,
312.046,3.31171e+135,
1298.93,inf,
2616.81,inf,1.0
13981.9,inf,
4534.91,inf,
14374.1,inf,
4666.35,inf,
12449.3,inf,
4108.33,inf,
3048.29,inf,
5242.31,inf,
292.472,1.04466e+127,
1767.05,inf,
5261.91,inf,
4754.92,inf,
1261.31,inf,
537.762,3.52337e+233,
206.496,2.08982e-90,
2225.7,inf,
11345.7,inf,
6545.78,inf,
7924.33,inf,
2684.32,inf,
13950.4,inf,
9212.72,inf,
5822.83,inf,
5918.44,inf,
3697.81,inf,
11639.5,inf,1.0
5155.4,inf,1.0
6273.97,inf,
4713.44,inf,1.0
4571.83,inf,
10101.7,inf,
7501.16,inf,
6668.26,inf,
5709.94,inf,
5800.04,inf,
4468.52,inf,
3169.23,inf,1.0
5041.44,inf,
942.574,inf,
7736.35,inf,
2227.23,inf,
5300.47,inf,
173.2,1.65891e+75,
809.84,0.0,0.0
353.706,4.09599e+153,
2838.15,inf,
3802.53,inf,
363.162,1.9086e-158,
2665.52,inf,
6399.29,inf,
3177.07,inf,
934.221,inf,
3594.41,inf,
3713.24,inf,1.0
4251.41,inf,1.0
6887.87,inf,
6447.22,inf,
9159.96,inf,
5936.27,inf,
12641.9,inf,1.0
4035.5,inf,
2317.0,inf,
15248.4,inf,
8.25641,0.00025959,
4192.92,inf,
551.513,3.30398e+239,
15532.0,inf,
2370.35,inf,
6.49031,0.00151808,
279.225,1.84475e+121,
3708.25,inf,
3037.52,inf,
2484.88,inf,
1609.24,inf,
7346.74,inf,
2472.12,inf,
3256.12,inf,
1506.84,inf,
2588.71,inf,
5452.51,inf,
3115.0,inf,
3786.47,inf,
1294.5,inf,
8215.01,inf,
12898.8,inf,1.0
1873.24,inf,
4985.91,inf,
848.062,inf,
111.509,3.73413e-49,
301.953,7.30411e-132,
2125.43,inf,
4138.05,inf,
13169.4,inf,
1775.31,inf,
718.283,inf,
2992.54,inf,
6702.73,inf,
2397.41,inf,
1853.83,inf,
1743.24,inf,
4731.12,inf,
2110.46,inf,
17068.9,inf,
9513.95,inf,
3328.48,inf,
4002.7,inf,
2465.76,inf,
7985.05,inf,
4437.13,inf,
8584.42,inf,
3894.66,inf,
764.459,inf,1.0
13506.6,inf,1.0
4340.82,inf,
1124.88,inf,
1118.11,inf,
610.788,5.46967e-266,
332.496,2.51803e+144,
330.934,1.89256e-144,0.0
151.617,7.01837e+65,
12044.6,inf,
13341.1,inf,1.0
11928.4,inf,1.0
2986.89,inf,
4351.06,inf,
3426.81,inf,
1574.03,inf,
1572.38,inf,
15062.6,inf,
3523.79,inf,
6603.42,inf,
2732.72,inf,
7480.21,inf,
10298.7,inf,
5264.35,inf,
3507.33,inf,
322.667,1.35668e+140,
2592.25,inf,
5498.54,inf,
2149.48,inf,
902.231,inf,
4750.51,inf,
5090.1,inf,
4354.48,inf,
5976.16,inf,
5006.06,inf,
7544.55,inf,
2594.2,inf,
5882.04,inf,
7657.57,inf,
3600.09,inf,
563.688,6.40326e+244,
1217.41,inf,
677.091,1.13942e+294,
1007.89,inf,
63.5711,2.46272e-28,
17239.0,inf,1.0
470.407,1.97413e+204,
2447.75,inf,
7756.51,inf,
926.791,inf,
120.604,2.38638e+52,
931.195,inf,
927.082,inf,
13877.0,inf,
4944.41,inf,
3713.11,inf,
9640.47,inf,1.0
11572.9,inf,
3973.65,inf,
7400.57,inf,
11366.7,inf,
1283.26,inf,
4669.91,inf,
7639.9,inf,
4167.8,inf,
1377.48,inf,
1748.77,inf,
2098.18,inf,
164.415,3.94089e-72,
213.564,1.78017e-93,
729.557,inf,
2093.65,inf,
2293.64,inf,1.0
5435.6,inf,1.0
11274.8,inf,
1718.43,inf,
2190.64,inf,
2719.72,inf,
3979.52,inf,
7816.07,inf,
330.351,3.3909e-144,
1643.52,inf,
17041.2,inf,
8037.95,inf,
3336.4,inf,
19506.5,inf,1.0
10068.6,inf,
13830.1,inf,
370.101,5.40494e+160,
1431.08,inf,
4789.43,inf,
441.777,7.26548e+191,1.0
17552.1,inf,
10950.1,inf,1.0
6505.95,inf,
10182.3,inf,1.0
2748.41,inf,
482.519,2.78532e-210,0.0
1176.54,inf,
1684.11,inf,
3945.2,inf,
7115.51,inf,
286.08,1.75024e+124,
432.44,6.40223e+187,1.0
7513.1,inf,
8492.68,inf,
4901.09,inf,
10754.0,inf,
10838.1,inf,1.0
3874.95,inf,1.0
5699.5,inf,
8859.57,inf,
7622.16,inf,
10012.3,inf,
18763.2,inf,
12886.4,inf,
1782.02,inf,
1378.28,inf,1.0
6.3835,0.0016892,
793.265,inf,
10814.8,inf,
8855.16,inf,1.0
3400.22,inf,1.0
2469.29,inf,1.0
505.457,3.04016e-220,
988.82,0.0,
137.539,5.39822e+59,
642.926,6.0369e-280,0.0
17.6254,2.21505e-08,
782.824,inf,
562.436,5.4617e-245,0.0
814.423,0.0,
449.2,1.21664e+195,
1216.58,inf,
252.843,6.43357e+109,
5933.63,inf,
1515.71,inf,1.0
3297.51,inf,
1899.98,inf,
7354.54,inf,
1595.64,inf,
8982.0,inf,
1439.21,inf,
8611.36,inf,
4626.19,inf,
8301.45,inf,
1428.48,inf,1.0
525.692,2.01812e+228,
3147.93,inf,1.0
2782.04,inf,
5234.66,inf,
5021.0,inf,
2906.98,inf,
2319.7,inf,
3929.68,inf,
8678.02,inf,
973.759,inf,
2776.88,inf,
2850.32,inf,
632.072,3.20227e+274,
409.572,7.49731e+177,
2778.07,inf,
5477.47,inf,
2748.83,inf,
5638.12,inf,
5240.2,inf,
11495.4,inf,
9131.9,inf,
2500.23,inf,
740.281,inf,
1911.98,inf,
1721.5,inf,
6592.13,inf,
5275.86,inf,
3760.65,inf,
2418.72,inf,
4404.57,inf,
5999.34,inf,
2360.48,inf,
913.481,inf,
789.002,inf,
2362.53,inf,
118.899,4.33884e+51,
1344.93,inf,
4152.49,inf,
2370.36,inf,1.0
3921.59,inf,1.0
1982.31,inf,
2339.68,inf,
2873.55,inf,
3083.3,inf,
8271.33,inf,1.0
523.421,2.08458e+227,
722.17,inf,1.0
356.69,1.23461e-155,1.23461e-155
261.573,2.51268e-114,0.0
4948.56,inf,
3567.79,inf,
1847.21,inf,
8884.77,inf,
9022.43,inf,
8974.19,inf,
6947.91,inf,
3610.69,inf,
9321.76,inf,
3185.38,inf,
1884.12,inf,
3134.23,inf,
7903.33,inf,
6646.5,inf,
15048.1,inf,
6396.1,inf,
4050.13,inf,
9514.39,inf,
2007.4,inf,
4881.04,inf,
2078.65,inf,
5154.42,inf,
13059.1,inf,
4257.21,inf,
4442.11,inf,
4960.88,inf,
4829.01,inf,
3465.92,inf,
11669.6,inf,
1610.45,inf,
2859.01,inf,
202.787,1.17262e+88,
1756.87,inf,
11341.5,inf,
405.781,1.69174e+176,
10686.8,inf,
3186.65,inf,
11496.9,inf,
15420.4,inf,
5413.66,inf,
6688.44,inf,
10538.3,inf,
2701.3,inf,
5318.09,inf,
17835.4,inf,
2800.04,inf,1.0
4695.3,inf,
2721.73,inf,
4132.54,inf,
6849.71,inf,
4102.96,inf,
11725.8,inf,
3645.92,inf,
3935.12,inf,
13691.5,inf,
12418.0,inf,
1642.94,inf,
182.555,1.91719e+79,
6094.27,inf,
1096.96,inf,
2109.85,inf,
2413.01,inf,
6056.14,inf,
5166.26,inf,
15692.2,inf,
6442.65,inf,
7533.11,inf,
4980.4,inf,
4156.15,inf,
939.021,inf,
4143.22,inf,
2265.22,inf,
6739.17,inf,
3288.54,inf,
3149.52,inf,
4344.99,inf,
4056.58,inf,
13672.9,inf,
4279.08,inf,
2587.79,inf,
3005.15,inf,
8950.88,inf,1.0
3092.03,inf,
1388.2,inf,
792.115,inf,
1534.09,inf,1.0
3000.39,inf,
3947.55,inf,
12731.5,inf,
2805.62,inf,
1393.78,inf,
11046.5,inf,
12253.5,inf,
4113.45,inf,
17032.1,inf,
713.931,inf,
2042.54,inf,
236.82,1.41365e-103,
11956.6,inf,1.0
1306.92,inf,
5812.16,inf,
4519.49,inf,
4074.85,inf,
3017.1,inf,
4299.9,inf,
22541.0,inf,
7022.08,inf,
6401.6,inf,
7143.02,inf,
9589.89,inf,
5118.86,inf,
8030.62,inf,1.0
8193.66,inf,
11748.2,inf,
9017.0,inf,
8694.92,inf,
4422.02,inf,
4169.8,inf,
997.239,inf,
2145.31,inf,
7573.37,inf,
6426.82,inf,
4516.33,inf,
5295.26,inf,
2670.8,inf,
4619.28,inf,
6147.62,inf,
8974.46,inf,
4045.35,inf,
1881.76,inf,
9223.08,inf,1.0
11104.0,inf,
3017.56,inf,
14617.4,inf,
6357.52,inf,
2094.18,inf,
734.275,inf,
91.5945,6.01167e+39,
616.78,1.36693e-268,
935.743,inf,
179.893,7.47257e-79,
5509.6,inf,
990.283,inf,
3448.92,inf,
320.924,2.37442e+139,
1809.03,inf,
6701.99,inf,
13167.2,inf,
7735.04,inf,
1619.07,inf,
3912.63,inf,
4610.95,inf,1.0
4962.15,inf,
2067.03,inf,
2795.51,inf,
3498.27,inf,
1482.73,inf,
1511.52,inf,
2230.61,inf,
5433.41,inf,
8592.03,inf,1.0
5081.68,inf,
9296.04,inf,
4132.87,inf,
8120.34,inf,
4980.3,inf,
4187.65,inf,
3608.59,inf,
4913.39,inf,
5270.13,inf,
9095.38,inf,
2935.21,inf,
2737.26,inf,
2701.48,inf,
2827.67,inf,
1483.2,inf,
982.602,inf,
526.156,3.21244e+228,
4062.51,inf,
1749.22,inf,
1922.89,inf,
5983.25,inf,
237.446,1.32242e+103,
7637.95,inf,
3802.07,inf,
8527.76,inf,
2772.73,inf,
285.66,8.70248e-125,0.0
8.66104,0.000173204,
350.973,2.66428e+152,1.0
8935.94,inf,
786.336,inf,
3153.49,inf,1.0
5217.4,inf,
8210.26,inf,
3932.38,inf,
3762.41,inf,
4726.62,inf,1.0
3282.66,inf,1.0
8703.31,inf,1.0
5154.45,inf,1.0
12279.9,inf,
14000.1,inf,
4726.32,inf,
6982.58,inf,
3620.85,inf,
11100.8,inf,
4973.58,inf,
7446.95,inf,
13.8113,995815.0,
4260.64,inf,
3405.72,inf,
14815.7,inf,
5049.46,inf,
9529.82,inf,
2294.56,inf,
918.153,inf,
4979.68,inf,
10002.8,inf,
9846.54,inf,
5894.61,inf,
3235.15,inf,
9672.52,inf,
9508.7,inf,1.0
11459.3,inf,
4695.93,inf,
2429.95,inf,
11823.3,inf,
6537.63,inf,
6464.99,inf,1.0
5703.83,inf,
10020.1,inf,
11964.1,inf,1.0
3441.44,inf,
3153.3,inf,
1590.8,inf,
395.913,8.76291e+171,
10106.2,inf,1.0
1740.74,inf,1.0
1364.53,inf,1.0
8704.1,inf,
5151.86,inf,
3685.52,inf,
817.843,inf,
4245.36,inf,
2227.25,inf,
259.578,5.41076e+112,
1018.23,0.0,0.0
1358.97,inf,1.0
16173.1,inf,
91.6322,1.60186e-40,
5702.4,inf,
1237.47,inf,
4303.06,inf,1.0
5158.54,inf,
15914.3,inf,
6150.77,inf,
2762.03,inf,
4949.02,inf,
306.87,1.86977e+133,
2987.69,inf,
3243.24,inf,
5656.16,inf,
4480.78,inf,
5224.27,inf,
1774.21,inf,
1853.85,inf,
1009.69,inf,
9920.28,inf,
11871.2,inf,
8174.38,inf,
980.936,inf,
4130.94,inf,
6934.92,inf,
7255.34,inf,
2491.46,inf,
593.839,7.95792e+257,
5183.08,inf,
14346.2,inf,
9.6225,15100.7,
253.82,1.70846e+110,
290.625,6.07014e-127,
354.382,8.05733e+153,
7402.72,inf,
128.031,4.00948e+55,
31445.8,inf,
68.9096,8.45379e+29,1.0
1076.77,0.0,0.0
2694.89,inf,
187.283,2.16679e+81,
534.297,1.10269e+232,
65.8195,2.59998e-29,
1697.32,inf,
1875.32,inf,
5784.85,inf,1.0
984.61,inf,
5847.06,inf,
4292.86,inf,
4658.99,inf,
4596.16,inf,
2060.39,inf,
3636.82,inf,
5391.16,inf,
3258.15,inf,
4474.95,inf,
11528.9,inf,
3395.18,inf,
5126.29,inf,
7105.97,inf,1.0
6043.2,inf,1.0
9343.22,inf,
6437.11,inf,
2514.01,inf,
2585.78,inf,
1904.46,inf,
1159.42,inf,
1572.47,inf,
6113.8,inf,
5264.48,inf,
2316.17,inf,
3255.98,inf,
4979.95,inf,
8789.43,inf,
5238.21,inf,
4994.56,inf,1.0
4672.5,inf,1.0
3114.75,inf,1.0
4318.55,inf,
1523.12,inf,
1712.99,inf,
4034.23,inf,
12039.3,inf,
4635.88,inf,
2401.49,inf,
13530.4,inf,
5148.99,inf,
2284.35,inf,
2605.45,inf,
11096.8,inf,
6411.92,inf,
4904.96,inf,
4032.2,inf,
1892.22,inf,
4658.28,inf,
4654.48,inf,
6295.63,inf,
5527.31,inf,
321.537,2.2827e-140,
843.174,inf,
10.4616,2.86154e-05,
11921.6,inf,
3983.12,inf,
10198.7,inf,
8644.53,inf,
5080.42,inf,
7523.8,inf,
11386.5,inf,
7589.13,inf,
7093.17,inf,
8213.22,inf,
