mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
2.24475,2.19332,1.41986,1.693,1.693,2.43478
2.20361,2.26468,1.41376,1.69211,1.69211,2.39443
2.1993,2.2619,1.41238,1.6614,1.6614,2.32076
2.19414,2.11726,1.25353,1.40646,1.40646,2.06786
2.19204,2.21062,1.2287,1.35778,1.35778,2.01487
2.30147,2.36714,1.38183,1.65894,1.65894,2.42556
2.05447,1.98486,1.61118,1.61153,1.61153,2.00785
2.00607,1.95219,1.52262,1.60967,1.60967,2.1473
1.91392,1.82484,1.58626,1.84972,1.84972,2.62375
2.04218,1.91262,1.65491,1.77692,1.77692,2.37056
1.97201,1.92052,1.56934,1.74718,1.74718,2.36889
2.00548,1.96832,1.13194,1.22634,1.22634,1.71509
2.15009,1.98528,1.64153,1.73617,1.73617,2.22257
2.05557,1.84266,1.12073,1.31831,1.31831,1.93583
1.96465,1.92627,1.28324,1.23191,1.23191,1.58869
2.06708,1.92827,1.26279,1.48967,1.48967,2.17694
2.23029,2.26735,1.48422,1.57596,1.57596,2.12065
2.39695,2.28941,1.37322,1.54568,1.54568,2.18858
2.15397,1.9896,1.19329,1.391,1.391,2.02568
2.09861,2.00402,1.41667,1.43927,1.43927,1.76359
2.01075,2.04645,1.45145,1.46209,1.46209,1.76211
2.08188,2.15386,1.24377,1.33714,1.33714,2.01472
2.16829,2.04335,1.71587,1.8639,1.8639,2.44385
2.04304,2.0404,1.49234,1.72321,1.72321,2.41308
2.07928,2.01412,1.51547,1.7242,1.7242,2.39223
2.10825,2.00625,1.34154,1.4289,1.4289,1.9161
2.08106,2.05532,1.47988,1.76753,1.76753,2.5064
2.03548,1.97344,1.50819,1.72972,1.72972,2.38202
2.11474,2.04769,1.63428,1.84085,1.84085,2.52586
2.12753,2.08047,1.65322,1.87283,1.87283,2.61733
1.91004,1.94858,1.46703,1.57392,1.57392,2.07931
2.19363,2.02506,1.24246,1.37225,1.37225,2.01761
2.0094,2.06455,1.43966,1.52377,1.52377,2.17572
2.12573,2.03209,1.23688,1.39228,1.39228,2.05877
2.12447,2.02813,1.14216,1.26879,1.26879,1.76682
2.07982,2.04677,1.1394,1.15777,1.15777,1.54027
2.14394,2.07252,1.46462,1.5159,1.5159,2.02529
1.98137,1.84898,1.32433,1.39683,1.39683,1.93942
2.0029,2.00028,1.99638,2.17212,2.17212,2.77714
2.13123,1.98969,1.44727,1.69355,1.69355,2.45036
2.13852,2.03894,1.54534,1.74972,1.74972,2.43294
2.01267,1.93278,1.28109,1.33891,1.33891,1.81904
2.00132,1.88706,1.22853,1.24198,1.24198,1.66756
2.02902,1.84203,1.31274,1.49055,1.49055,2.04075
2.03882,1.9257,1.33917,1.51149,1.51149,2.09102
1.92961,1.77974,1.5833,1.71569,1.71569,2.29286
2.10709,1.94884,1.56771,1.55892,1.55892,1.97039
2.10016,2.01347,1.58385,1.53774,1.53774,1.90035
2.13053,1.97057,1.49971,1.53009,1.53009,1.97577
2.14644,2.18659,1.2794,1.32296,1.32296,1.7785
2.02184,2.04488,1.38161,1.58472,1.58472,2.19549
2.10517,2.13641,1.29349,1.5321,1.5321,2.3884
2.25739,2.12813,1.45245,1.45459,1.45459,1.89645
2.14627,2.2065,1.42323,1.69713,1.69713,2.42648
2.1005,2.12834,1.3491,1.42722,1.42722,2.03259
2.01984,2.01037,1.35866,1.50302,1.50302,2.01736
2.06695,2.04838,1.50065,1.76537,1.76537,2.69971
2.08209,1.94404,1.45524,1.58175,1.58175,2.32489
2.11331,1.92261,1.41436,1.61873,1.61873,2.48484
2.22744,2.24161,1.51969,1.6292,1.6292,2.10487
2.04666,1.99764,1.09516,1.2207,1.2207,1.89277
2.0495,1.98294,1.72996,1.86293,1.86293,2.38149
2.12082,2.05863,1.51602,1.7618,1.7618,2.41483
1.99794,1.95168,1.35985,1.46142,1.46142,1.93615
2.00264,1.99724,1.52162,1.66459,1.66459,2.28456
1.94059,1.97253,1.30321,1.34231,1.34231,1.76654
2.09741,1.91575,0.898187,1.00925,1.00925,1.51244
2.08738,1.98559,1.36551,1.36419,1.36419,1.71903
2.10609,2.05524,1.23658,1.46372,1.46372,2.23505
2.13913,1.98622,1.3112,1.47009,1.47009,2.1697
2.04815,2.09762,1.4217,1.43653,1.43653,1.88311
2.03821,1.86268,1.43514,1.70317,1.70317,2.37894
1.95923,1.96808,1.62793,1.71266,1.71266,2.18033
1.9074,1.74357,1.44648,1.70341,1.70341,2.40154
1.956,1.85,1.40482,1.56261,1.56261,2.16488
2.19287,2.16609,1.47834,1.53554,1.53554,1.9714
2.10189,1.97417,1.37575,1.62174,1.62174,2.44176
2.06808,1.98687,1.12114,1.2034,1.2034,1.70743
2.11488,2.0389,1.25422,1.34764,1.34764,1.83041
2.14567,2.14012,1.59879,1.61731,1.61731,2.11101
2.0948,2.02278,1.61742,1.99051,1.99051,2.90458
2.12194,2.11979,1.56721,1.75144,1.75144,2.45248
2.06068,1.93069,1.55401,1.82205,1.82205,2.57501
2.01522,2.05359,1.53332,1.6265,1.6265,2.09176
2.0313,2.04208,1.64813,1.70357,1.70357,2.23367
2.07816,1.99406,1.48247,1.57568,1.57568,2.09049
1.96296,1.97524,1.43485,1.57222,1.57222,2.16131
2.22064,2.12577,1.4131,1.50118,1.50118,2.0277
2.22307,2.08738,1.5829,1.61388,1.61388,2.09252
2.042,1.9672,1.16526,1.3602,1.3602,2.11474
2.11282,2.05715,1.19389,1.18581,1.18581,1.70124
2.13818,2.02758,1.31625,1.23799,1.23799,1.70948
1.95527,1.89644,1.09,1.16076,1.16076,1.69877
2.03429,1.93284,1.29363,1.42616,1.42616,2.1223
2.01387,1.92078,1.68675,1.76681,1.76681,2.18281
2.03231,1.97302,1.57252,1.8824,1.8824,2.62626
2.25679,2.26398,1.23747,1.46178,1.46178,2.19794
2.1707,2.15809,1.60577,1.84448,1.84448,2.50672
2.20622,2.17222,1.66341,1.77127,1.77127,2.22788
2.15004,2.2033,1.57685,1.77771,1.77771,2.36751
2.3166,2.22169,1.34848,1.49152,1.49152,2.15789
2.32355,2.26622,1.44996,1.50037,1.50037,2.0763
1.89608,1.74061,1.51218,1.61216,1.61216,2.10918
2.02511,1.90006,1.4076,1.57843,1.57843,2.12288
2.03843,2.05323,1.52113,1.63324,1.63324,2.35769
2.07276,1.97566,1.4557,1.71915,1.71915,2.64686
2.06658,1.94796,1.58216,1.87552,1.87552,2.78261
2.07621,2.06397,0.950645,1.08297,1.08297,1.57963
2.04735,1.97745,0.965768,1.02807,1.02807,1.44306
2.10872,2.01039,1.03247,1.04401,1.04401,1.41152
2.20655,2.12507,1.15822,1.28054,1.28054,1.8389
2.19368,2.15546,1.49507,1.66343,1.66343,2.27699
2.09301,2.01641,1.59675,1.70424,1.70424,2.26478
1.96528,1.9227,1.48376,1.78461,1.78461,2.67198
1.99183,1.76615,1.87097,2.1224,2.1224,2.89689
2.0847,1.92125,1.46992,1.52873,1.52873,1.9796
1.95865,1.89937,1.37208,1.50616,1.50616,2.04968
2.05003,1.89872,1.60386,1.73045,1.73045,2.37397
1.99003,1.90947,1.62551,1.80129,1.80129,2.47625
2.15938,2.14837,1.50655,1.6932,1.6932,2.39398
2.07813,1.9812,1.41083,1.55258,1.55258,2.389
2.0249,1.99481,1.21425,1.29368,1.29368,1.9771
1.99619,1.99023,1.45531,1.47146,1.47146,1.81936
2.17797,2.24496,1.56562,1.66458,1.66458,2.36333
2.30082,2.21014,1.43576,1.65677,1.65677,2.37573
2.0865,2.12203,1.43535,1.55693,1.55693,2.13628
2.24079,2.10775,1.44074,1.50432,1.50432,2.03624
2.17414,2.05948,1.40945,1.48085,1.48085,2.01583
2.01079,2.01735,1.49103,1.71575,1.71575,2.36011
2.17817,2.16353,1.26157,1.37897,1.37897,2.01701
2.12682,2.04212,1.43776,1.58342,1.58342,2.1675
2.04804,2.12509,1.35409,1.53465,1.53465,2.18281
2.17099,2.10337,1.52558,1.5998,1.5998,2.13618
2.24844,2.25041,1.28418,1.49465,1.49465,2.23784
2.16515,2.0372,1.3394,1.37629,1.37629,1.87627
2.11645,2.11546,1.17865,1.27638,1.27638,1.76514
2.11374,2.1544,1.14477,1.26314,1.26314,1.94366
2.14144,2.16225,1.19831,1.2387,1.2387,1.83021
2.20916,2.03075,1.48286,1.50505,1.50505,1.97515
2.10757,2.00592,1.35771,1.52451,1.52451,2.08568
2.04658,2.02215,1.4436,1.6225,1.6225,2.22071
2.02576,2.02592,1.5104,1.60239,1.60239,2.06255
2.03469,2.01325,1.43985,1.60048,1.60048,2.11492
2.07404,2.0766,1.61472,1.78253,1.78253,2.35714
2.1086,1.96208,1.84652,2.1288,2.1288,2.91057
2.00961,2.0393,1.07952,1.12366,1.12366,1.62409
2.09528,2.15265,1.73228,1.95759,1.95759,2.85901
2.16157,2.08976,1.19469,1.24743,1.24743,1.75781
2.19389,2.14494,1.00272,1.10393,1.10393,1.64282
2.21087,2.10017,1.037,1.16165,1.16165,1.72543
2.1336,2.22628,1.21134,1.30859,1.30859,1.88308
1.97594,1.78922,1.4725,1.67594,1.67594,2.37549
2.27117,2.16571,1.19896,1.34102,1.34102,2.00178
2.24487,2.21642,1.33088,1.43388,1.43388,1.88873
2.07724,1.98993,1.73799,1.92549,1.92549,2.67491
2.08849,2.12743,1.70798,1.83319,1.83319,2.46959
2.0735,2.08654,1.66107,1.75477,1.75477,2.33514
2.15901,2.12444,1.2224,1.41104,1.41104,2.04291
2.17682,2.20007,1.30028,1.43777,1.43777,2.04529
2.18442,2.08993,1.18216,1.32464,1.32464,1.98581
2.12666,2.17401,1.27224,1.31952,1.31952,1.84502
2.12412,2.06765,2.1183,2.03936,2.03936,2.53003
1.9273,1.78701,1.30563,1.22352,1.22352,1.56807
2.16615,2.0741,1.23999,1.14279,1.14279,1.46286
2.06894,1.93849,1.68127,1.8803,1.8803,2.433
2.04383,1.87035,1.52754,1.66772,1.66772,2.32173
2.18037,2.05047,1.27618,1.42221,1.42221,1.99858
2.02965,2.05451,1.60853,1.743,1.743,2.29042
1.95165,1.9278,1.16188,1.24725,1.24725,1.80666
2.30076,2.14557,1.76303,1.79421,1.79421,2.22586
2.06198,2.01419,1.12151,1.15816,1.15816,1.79755
2.0373,1.96483,1.28907,1.39326,1.39326,2.05098
2.02143,2.07128,1.13988,1.3924,1.3924,2.3655
2.01083,1.92696,1.57484,1.62453,1.62453,2.16928
2.04067,1.99544,1.71002,1.70508,1.70508,2.19688
2.2778,2.23597,1.4438,1.47831,1.47831,1.87316
2.10685,2.07285,1.37559,1.60479,1.60479,2.24134
2.11433,2.10911,1.44236,1.6035,1.6035,2.15781
2.11608,2.08672,1.38255,1.54028,1.54028,2.19958
2.10146,2.0631,1.29347,1.41678,1.41678,2.02708
2.0057,2.12509,1.24637,1.38848,1.38848,1.974
1.99714,2.07035,1.365,1.63146,1.63146,2.31537
2.17718,1.98798,1.32502,1.30659,1.30659,1.74231
2.23971,2.26965,1.16417,1.36646,1.36646,2.12081
2.17678,2.21748,1.61122,1.98223,1.98223,2.81493
2.12589,2.2154,0.955261,1.13195,1.13195,1.845
2.14835,2.12626,1.24141,1.33054,1.33054,1.90534
2.27645,2.24466,1.13026,1.17974,1.17974,1.58855
2.18299,2.13588,1.69855,1.98075,1.98075,2.78969
1.96648,1.90734,1.08651,1.12285,1.12285,1.61758
2.06401,1.95275,1.09972,1.22263,1.22263,1.76044
2.01983,1.86665,1.59253,1.80393,1.80393,2.45327
1.99221,1.94128,1.57313,1.70753,1.70753,2.28385
2.13504,1.99536,1.40888,1.58312,1.58312,2.18276
2.09637,2.08318,1.61291,1.88358,1.88358,2.67648
2.06644,1.97608,1.99931,2.255,2.255,3.02032
2.13225,2.07894,1.86804,2.14033,2.14033,2.9792
2.15303,2.06602,1.48832,1.62046,1.62046,2.21762
2.15999,2.06884,1.33522,1.43628,1.43628,2.07386
2.14709,2.13201,1.24159,1.36852,1.36852,1.99476
2.18243,2.03364,1.28643,1.37949,1.37949,2.00102
1.9997,1.90489,1.59781,1.71902,1.71902,2.27522
2.28319,2.24846,1.27498,1.38278,1.38278,1.86354
1.99524,1.86153,1.29642,1.39845,1.39845,1.99389
1.95914,1.85892,1.33767,1.36604,1.36604,1.84706
2.14229,2.12262,1.46218,1.50261,1.50261,1.97773
2.13768,2.11329,1.50991,1.5176,1.5176,1.96416
2.24246,2.11554,1.21923,1.45685,1.45685,2.14398
2.14802,2.19088,1.54946,1.61133,1.61133,2.10351
2.27857,2.19821,1.65529,1.94448,1.94448,2.65783
1.96107,1.89355,1.041,1.15041,1.15041,1.68725
1.91935,1.81385,1.03749,1.08588,1.08588,1.54216
1.94844,1.97533,1.66291,1.63997,1.63997,2.04745
1.93494,1.86475,1.51518,1.6151,1.6151,2.1131
2.26035,2.24613,1.24661,1.41739,1.41739,2.05593
1.93844,1.91814,1.3058,1.47517,1.47517,2.07932
1.95209,1.8909,1.37386,1.5632,1.5632,2.17944
2.07561,1.94351,1.54299,1.65426,1.65426,2.14692
2.16334,2.04666,1.17931,1.24233,1.24233,1.69411
2.14307,2.05338,1.23771,1.2642,1.2642,1.67769
2.01035,1.86931,1.54642,1.77122,1.77122,2.48448
2.34591,2.30942,1.36289,1.61474,1.61474,2.35168
1.90451,1.84714,1.37714,1.34005,1.34005,1.70926
1.92708,1.79498,1.26861,1.32771,1.32771,1.80008
2.14345,2.19712,1.32073,1.45941,1.45941,2.0662
2.36472,2.39501,1.27468,1.3699,1.3699,1.85751
1.81221,1.67675,1.56538,1.63045,1.63045,2.14696
2.03203,1.83515,1.83067,2.05985,2.05985,2.8433
2.0195,1.85029,1.66444,1.97951,1.97951,2.85012
2.06467,2.03808,0.998328,1.19364,1.19364,1.86962
2.19281,2.06653,1.36838,1.31448,1.31448,1.72127
2.17207,2.02889,1.34452,1.23363,1.23363,1.57462
2.1913,2.0544,1.33046,1.24238,1.24238,1.60701
2.14595,2.15898,1.22644,1.53771,1.53771,2.42835
2.11252,2.04958,1.89902,1.87249,1.87249,2.32872
1.90658,1.83028,1.54466,1.64747,1.64747,2.13157
1.99667,1.89303,1.4209,1.66458,1.66458,2.39495
2.00356,1.90528,1.37222,1.68721,1.68721,2.52936
2.04414,1.92754,1.40782,1.4147,1.4147,1.85043
1.92545,1.94065,1.36545,1.43997,1.43997,1.98218
2.0131,1.95089,1.35286,1.48153,1.48153,2.01432
2.07896,1.88491,1.31193,1.45447,1.45447,2.00064
1.85221,1.92212,1.55494,1.70044,1.70044,2.41724
2.02044,1.93382,1.40347,1.53385,1.53385,2.06953
2.08609,2.02078,1.46907,1.63813,1.63813,2.32224
2.13177,2.06801,1.79637,1.95354,1.95354,2.51207
1.95271,1.858,1.63256,1.84588,1.84588,2.56795
2.15568,2.10567,1.26412,1.33756,1.33756,1.8393
2.01117,1.90017,1.4954,1.72733,1.72733,2.56646
2.01822,1.88359,1.5777,1.78557,1.78557,2.60587
1.97112,1.92777,1.47496,1.65806,1.65806,2.41731
2.01887,1.92029,1.58741,1.61321,1.61321,2.12839
2.14408,2.06098,1.74606,1.8751,1.8751,2.39846
2.07601,2.02348,1.5157,1.76851,1.76851,2.49476
2.13841,2.07367,1.11284,1.24804,1.24804,1.90825
2.09945,2.13021,1.13401,1.20363,1.20363,1.71776
1.94266,1.95368,1.45899,1.58614,1.58614,2.17496
2.13435,1.97821,1.31755,1.31821,1.31821,1.73773
2.12814,2.09111,1.13371,1.23521,1.23521,1.86431
2.10922,2.14118,1.29192,1.3868,1.3868,2.02081
2.09581,1.95134,0.943187,0.990809,0.990809,1.54463
2.17231,2.15993,1.71516,1.89521,1.89521,2.44666
1.87065,1.73727,1.17374,1.29693,1.29693,1.97492
2.16413,2.20298,1.3006,1.51019,1.51019,2.23651
2.17244,2.15964,1.4644,1.55083,1.55083,2.10861
2.25649,2.17107,1.34349,1.53279,1.53279,2.20608
2.40024,2.3244,1.52092,1.6744,1.6744,2.28257
2.20076,2.23361,1.42455,1.61409,1.61409,2.29645
1.94393,1.92081,1.45357,1.64006,1.64006,2.24368
2.11862,2.08783,1.46241,1.59118,1.59118,2.20662
2.10714,2.10115,1.49753,1.69461,1.69461,2.47146
1.97836,1.90647,1.21457,1.23624,1.23624,1.68352
2.09946,2.09632,1.56359,1.88474,1.88474,2.68102
2.1505,2.04208,1.31064,1.41753,1.41753,1.97218
1.96272,1.86313,1.29817,1.39188,1.39188,1.96305
2.2018,2.16126,1.38659,1.51578,1.51578,2.03961
2.18924,2.11596,1.35877,1.41741,1.41741,1.83017
2.09853,2.06841,1.25373,1.43864,1.43864,1.98828
2.08117,1.98884,1.46297,1.49746,1.49746,1.90518
2.09807,2.14991,1.6322,1.74774,1.74774,2.37473
2.1603,2.15106,1.51817,1.76588,1.76588,2.56163
2.09859,2.0063,1.47761,1.54397,1.54397,2.09315
2.15483,2.12585,1.21429,1.42919,1.42919,2.08953
2.11149,2.12485,1.19174,1.3941,1.3941,2.02901
2.0371,1.8961,1.46801,1.44396,1.44396,1.88845
2.0282,1.88468,1.27007,1.41449,1.41449,1.97498
2.20969,2.11641,1.45659,1.53732,1.53732,2.07294
2.13914,2.06508,1.49945,1.55931,1.55931,2.01899
2.11913,2.06403,1.4509,1.51349,1.51349,2.00568
2.12929,1.98273,1.5186,1.56164,1.56164,2.03407
2.05829,2.10019,1.5707,1.68103,1.68103,2.22206
2.2393,2.0624,1.36642,1.48906,1.48906,2.02242
2.16904,2.11402,1.45872,1.51272,1.51272,1.95651
2.07047,2.03499,1.36687,1.55092,1.55092,2.27509
2.03998,2.0541,1.37794,1.57991,1.57991,2.3644
2.00187,1.8567,1.49442,1.45214,1.45214,1.91204
2.03164,1.94582,1.46949,1.53154,1.53154,2.07146
2.09648,2.00621,1.31991,1.64167,1.64167,2.56384
1.85365,1.70795,1.16327,1.47311,1.47311,2.22197
2.07501,2.12014,1.65659,1.5683,1.5683,1.99445
2.12627,1.93245,0.906052,1.07163,1.07163,1.66529
2.22848,2.10361,1.68993,1.8415,1.8415,2.45994
2.14814,1.9591,1.41225,1.48043,1.48043,1.93693
2.03943,2.07467,1.33799,1.6149,1.6149,2.41816
2.00782,1.84985,1.62832,1.6638,1.6638,2.10181
2.08799,2.07647,1.37373,1.64722,1.64722,2.39089
2.1113,2.03137,1.44195,1.66413,1.66413,2.39943
2.0912,2.06939,1.49234,1.60134,1.60134,2.23966
2.0323,1.97168,1.45823,1.68019,1.68019,2.43453
2.17866,2.16393,0.981059,1.15708,1.15708,1.75036
2.01023,1.97798,1.58793,1.81536,1.81536,2.54067
2.10595,2.01522,1.46581,1.59565,1.59565,2.24219
2.01214,1.91579,1.4582,1.59369,1.59369,2.11173
1.97984,1.87444,1.35108,1.49785,1.49785,2.06718
2.00325,1.86928,1.19936,1.2688,1.2688,1.62991
2.03657,1.97222,1.34772,1.47407,1.47407,2.25188
1.97463,1.88134,1.39023,1.38641,1.38641,1.86851
2.20722,2.17279,1.82326,1.91329,1.91329,2.40858
2.10722,2.04233,1.63982,1.96394,1.96394,2.71062
1.8421,1.66246,1.37092,1.42016,1.42016,1.98007
1.76392,1.87664,1.29469,1.41603,1.41603,2.07485
1.91725,1.7541,1.2534,1.36157,1.36157,1.98313
1.9555,1.69809,1.23815,1.3839,1.3839,2.12976
2.25059,2.30571,1.36921,1.69445,1.69445,2.4396
2.37838,2.31762,1.55949,1.59854,1.59854,2.03052
2.39253,2.31819,1.47368,1.59223,1.59223,2.11802
2.20253,2.11765,1.39278,1.52675,1.52675,2.07008
2.17427,2.07975,1.47244,1.55178,1.55178,2.01227
2.21263,2.12944,1.31609,1.58521,1.58521,2.38321
2.21192,2.13389,1.39848,1.61658,1.61658,2.33429
2.13077,2.04843,1.68485,1.80955,1.80955,2.56262
2.1174,1.91551,1.62915,1.58392,1.58392,2.14809
2.0879,1.91922,1.60555,1.5116,1.5116,2.081
2.0286,2.05223,1.17644,1.39578,1.39578,2.09077
1.99417,2.00423,1.51223,1.58321,1.58321,2.13505
2.07028,2.01582,1.40942,1.62681,1.62681,2.36554
2.00107,1.95343,1.35939,1.43484,1.43484,1.88633
1.76976,1.58447,1.42687,1.58242,1.58242,2.12237
1.96896,1.91168,1.22882,1.2844,1.2844,1.72623
2.22341,2.08401,0.989596,1.08678,1.08678,1.61859
2.21631,2.08153,1.61626,1.84932,1.84932,2.57957
2.19855,2.12719,1.62432,1.81432,1.81432,2.49114
2.12004,2.06425,2.24886,2.64482,2.64482,3.56876
2.12529,2.03123,1.04553,1.08687,1.08687,1.53692
2.14677,2.00635,0.986332,1.17895,1.17895,1.80412
1.94547,1.91845,1.48459,1.51328,1.51328,2.03376
2.14955,2.22219,1.30969,1.31166,1.31166,1.84685
2.0191,1.99989,1.46889,1.71538,1.71538,2.38969
2.05305,1.96426,1.3806,1.47419,1.47419,2.14069
2.1299,2.01501,1.33542,1.46986,1.46986,1.97949
2.06528,1.958,1.31002,1.50544,1.50544,2.2211
1.96005,1.91118,1.30837,1.41237,1.41237,1.94564
1.93291,1.81221,1.28356,1.42476,1.42476,2.01412
1.87884,1.79808,1.17233,1.25439,1.25439,1.81859
1.87426,1.74213,1.04327,1.07769,1.07769,1.58702
1.85839,1.79206,1.07006,1.15826,1.15826,1.67285
1.98206,1.88438,1.1748,1.24202,1.24202,1.74122
2.01879,1.98225,1.35463,1.36323,1.36323,1.84553
2.04655,1.94939,1.36635,1.50365,1.50365,2.12148
2.16483,2.09681,1.25445,1.35052,1.35052,1.88137
2.07515,1.93158,1.36416,1.48349,1.48349,1.99664
2.0399,2.03222,1.34242,1.50374,1.50374,2.1575
2.12232,1.95402,1.24525,1.31157,1.31157,1.85875
2.02019,1.95603,1.27961,1.32596,1.32596,1.80212
2.22569,2.23156,1.47738,1.69527,1.69527,2.50281
2.30797,2.21576,1.35187,1.48179,1.48179,2.0642
2.24904,2.28808,1.39045,1.53554,1.53554,2.12949
2.23335,2.2471,1.47669,1.60103,1.60103,2.18182
1.95139,1.86762,1.2148,1.34307,1.34307,1.96813
2.18244,2.15027,1.4247,1.51467,1.51467,2.0651
2.04184,1.99752,1.16408,1.2954,1.2954,1.88308
2.1136,2.03534,1.57521,1.79023,1.79023,2.36266
2.16188,2.14272,1.28795,1.44947,1.44947,1.95814
2.13948,2.12447,1.39667,1.45819,1.45819,1.85332
2.19958,2.15802,1.5546,1.65305,1.65305,2.36611
1.94726,1.85342,1.36975,1.57147,1.57147,2.24229
2.18867,2.2332,1.66408,2.01388,2.01388,2.84684
2.23502,2.17965,1.69952,1.96496,1.96496,2.67621
2.11332,2.07115,1.04909,1.13036,1.13036,1.70819
1.95248,1.87998,1.35965,1.44922,1.44922,1.96529
2.04289,1.99191,1.66548,1.81017,1.81017,2.41223
2.05101,1.95817,1.44362,1.7533,1.7533,2.50224
2.0435,1.99654,1.68754,1.88519,1.88519,2.49895
2.10196,2.02339,1.53802,1.74885,1.74885,2.48106
2.11214,2.07093,1.47353,1.5668,1.5668,2.22184
2.08748,1.98876,1.23771,1.41534,1.41534,2.04906
1.98981,1.94115,1.27164,1.36342,1.36342,1.90968
2.08234,2.04925,0.917654,1.02129,1.02129,1.60773
2.11035,2.03255,1.01642,0.947914,0.947914,1.36875
2.12057,2.02258,0.935577,1.04084,1.04084,1.62685
2.12536,2.04317,1.04903,1.07361,1.07361,1.5689
1.86715,1.8418,1.70511,1.81652,1.81652,2.32711
1.90167,1.70007,1.72663,2.06033,2.06033,3.02214
1.91407,1.68759,1.70893,2.00283,2.00283,2.86226
1.90205,1.65901,1.65695,2.02227,2.02227,2.916
1.86805,1.71881,1.03954,1.02065,1.02065,1.46989
2.09987,2.04279,1.8091,1.91381,1.91381,2.41791
2.197,2.17312,1.9168,2.2015,2.2015,2.95169
2.25553,2.28817,1.20901,1.41761,1.41761,2.12227
2.23137,2.26016,1.17284,1.33112,1.33112,1.97765
2.09956,2.10802,1.37563,1.63003,1.63003,2.34939
2.2092,2.22471,1.15731,1.34855,1.34855,1.97369
2.09013,2.01845,1.25673,1.47303,1.47303,2.25198
2.17792,2.13064,1.48183,1.53055,1.53055,2.06156
2.02889,1.95488,1.51585,1.65544,1.65544,2.21386
2.11255,2.03477,1.30415,1.41317,1.41317,1.95156
2.15263,2.15423,1.04498,1.13842,1.13842,1.64279
2.01994,2.02426,1.79185,1.98007,1.98007,2.66566
2.16374,2.03687,1.536,1.82714,1.82714,2.75364
2.144,2.06474,1.6176,1.90499,1.90499,2.835
2.09513,2.02608,1.51082,1.61572,1.61572,2.09428
2.18363,2.11748,1.40912,1.57795,1.57795,2.17702
2.11917,2.09515,1.36413,1.4726,1.4726,2.08163
2.18188,2.09645,1.48392,1.52741,1.52741,2.03912
1.97405,1.95876,1.36328,1.61812,1.61812,2.42523
2.13048,1.98891,1.23605,1.40974,1.40974,1.93577
2.1405,2.049,1.49594,1.62562,1.62562,2.24627
2.06875,2.10991,1.57032,1.71952,1.71952,2.3488
2.12106,1.98845,1.27695,1.37324,1.37324,1.82691
2.13527,1.98537,1.31396,1.366,1.366,1.97606
1.99145,2.04232,1.15819,1.27058,1.27058,1.82981
2.0645,2.02203,1.2783,1.37863,1.37863,1.89101
2.06536,1.96542,1.3899,1.49652,1.49652,2.00428
2.04899,2.01663,1.19939,1.45411,1.45411,2.15208
2.07864,2.01572,1.27966,1.48707,1.48707,2.16401
2.03273,2.01555,1.23346,1.44482,1.44482,2.11639
2.13146,2.14008,1.42644,1.56519,1.56519,2.13694
1.986,1.98212,1.21378,1.33936,1.33936,1.97309
2.03378,1.80118,1.18178,1.31828,1.31828,2.00876
1.76216,1.74891,1.30136,1.32693,1.32693,1.74472
1.97497,1.91968,1.65826,1.94006,1.94006,2.67642
2.00083,1.92479,1.57333,1.90819,1.90819,2.74612
1.74991,1.70204,1.3511,1.51183,1.51183,2.1284
1.81163,1.79151,1.36073,1.44764,1.44764,1.98493
1.88832,1.92945,1.35457,1.37693,1.37693,1.77183
2.20808,1.99708,1.35185,1.59355,1.59355,2.27106
2.15324,2.05031,1.43358,1.62726,1.62726,2.24728
2.03815,1.94573,1.31276,1.33791,1.33791,1.88955
2.24721,2.24148,1.44589,1.56007,1.56007,2.03205
2.2552,2.22972,1.21095,1.29906,1.29906,1.8853
2.20677,2.10632,1.20512,1.30341,1.30341,1.84777
2.19297,2.11747,1.69082,1.91221,1.91221,2.58753
2.18922,2.12529,1.11131,1.23,1.23,1.79785
2.09941,2.11361,1.18399,1.18533,1.18533,1.57036
2.05178,1.96292,1.59078,1.90598,1.90598,2.60385
2.03048,1.85055,0.952495,1.13566,1.13566,2.01407
1.92685,1.82166,1.38616,1.41346,1.41346,1.96603
1.89859,1.8275,1.41178,1.39154,1.39154,1.89328
2.19389,2.20726,1.41387,1.41004,1.41004,1.80451
2.18812,2.16005,1.2437,1.40385,1.40385,2.10077
2.11455,2.04876,1.56928,1.74188,1.74188,2.34283
2.11677,1.98862,1.42284,1.72835,1.72835,2.64554
2.0229,1.95559,1.35092,1.3386,1.3386,1.67832
2.29067,2.16929,1.64291,1.61796,1.61796,2.10573
2.28569,2.20233,1.52968,1.57687,1.57687,2.15477
2.08364,2.02006,1.55355,1.61813,1.61813,2.04106
2.02234,1.95187,1.42141,1.57108,1.57108,2.11497
2.10921,1.99247,1.37312,1.51365,1.51365,1.99515
2.05262,2.06493,1.40761,1.46914,1.46914,1.84925
2.00101,1.94308,1.32582,1.54702,1.54702,2.21184
2.02419,1.95082,1.51568,1.60151,1.60151,2.23318
1.97588,1.8691,1.39616,1.5015,1.5015,2.18986
2.05619,1.95515,1.16679,1.26782,1.26782,1.71218
1.94429,2.01283,1.58823,1.67276,1.67276,2.34021
1.97518,1.84988,1.36178,1.53415,1.53415,2.26831
2.14362,2.06083,1.61054,1.74637,1.74637,2.27003
