log_likelihood_ratio,likelihood_ratio,prob_A
814.651,inf,
4106.94,inf,
1939.15,inf,
7468.86,inf,
572.877,6.27078e+248,
10048.2,inf,
3221.41,inf,
3520.34,inf,
880.518,inf,
11261.7,inf,
1330.97,0.0,
2295.44,0.0,
2780.81,0.0,
1036.77,inf,
11243.0,inf,
1160.79,inf,
6268.44,inf,
1681.72,0.0,
6916.99,0.0,
1330.66,inf,
2249.53,inf,
2225.72,inf,
4045.19,inf,
11433.0,inf,
4734.81,0.0,
1498.56,0.0,
2938.94,inf,
4034.06,inf,
1953.65,inf,
2468.81,inf,
120.597,2.36821e+52,
1887.63,inf,
1749.04,inf,
236.901,1.30325e-103,
4652.47,inf,
2018.16,inf,
2885.71,inf,
1108.4,0.0,
3007.67,0.0,
57.977,1.51033e+25,
2995.09,inf,
72.2238,4.30145e-32,
3005.18,inf,
3351.13,inf,
7099.93,inf,
383.037,4.45962e-167,
729.238,1.97739e-317,
3540.21,0.0,0.0
1071.27,0.0,
3261.76,0.0,
3768.35,0.0,
4156.16,0.0,0.0
10916.8,inf,
5321.74,inf,
2632.98,inf,
765.293,inf,
11773.9,inf,
5186.62,0.0,
3627.71,inf,
133.375,1.19155e-58,
19033.2,inf,
2644.73,inf,
6985.78,inf,
1170.41,0.0,
569.562,2.27883e+247,
12155.9,inf,
2592.05,inf,
4681.44,inf,
462.682,8.71878e+200,
587.312,1.16504e+255,
3071.75,inf,
4571.29,inf,
1076.83,0.0,
13842.8,inf,
2553.73,0.0,
3033.39,0.0,
8109.3,0.0,
400.531,8.87635e+173,
5164.87,0.0,
3243.36,0.0,
511.363,8.27341e-223,
4530.42,inf,
3745.41,inf,
2400.09,0.0,
1634.15,0.0,0.0
4165.48,0.0,
827.675,0.0,
2438.68,0.0,
362.062,5.73386e-158,
306.773,1.6978e+133,
2541.27,0.0,
2057.39,0.0,
483.488,9.46989e+209,
507.039,6.25044e-221,
555.425,1.6519e+241,
132.148,2.46192e+57,
231.622,3.90928e+100,
1480.49,inf,
605.152,1.53351e-263,
7016.43,inf,
1476.45,inf,
1867.1,inf,
9930.45,0.0,
514.892,4.11829e+223,
2422.79,inf,
5490.7,0.0,
417.109,1.40642e+181,
1641.74,inf,
17745.8,inf,
1636.47,inf,
7708.87,inf,
7085.04,inf,
8174.37,inf,
2694.19,0.0,
387.546,2.03763e+168,
571.284,7.84379e-249,
961.112,0.0,
7418.14,inf,
2222.1,0.0,
5177.65,inf,
2600.08,inf,1.0
3960.18,inf,
1912.56,inf,
5882.53,inf,
6533.2,inf,
2563.98,inf,
450.151,3.14949e+195,
3123.68,inf,
2035.71,inf,
461.223,2.02572e+200,
5876.93,inf,
85.139,1.05832e-37,
2863.76,inf,
276.842,1.70261e+120,
6667.52,inf,
4502.31,inf,
4559.65,inf,
3682.8,inf,
1922.32,0.0,0.0
824.372,inf,
5477.72,0.0,
2331.06,0.0,
538.379,1.5304e-234,
11036.9,inf,
10862.0,inf,
2764.57,0.0,
1039.06,inf,
4321.66,0.0,
4339.2,inf,
978.532,inf,
7326.17,inf,
3381.9,inf,
5144.74,inf,
3593.74,inf,
6511.43,inf,
1439.35,0.0,
4101.37,inf,
1253.01,0.0,
6262.47,inf,
1665.09,inf,
15525.4,inf,
1907.33,inf,
1059.88,0.0,
3571.33,inf,
1916.06,inf,
7700.16,inf,
12078.2,inf,
4082.0,inf,
3395.63,inf,
2923.65,0.0,
3455.72,inf,
5292.22,inf,
7451.49,inf,
65.0941,1.86209e+28,
3235.73,inf,
8994.34,inf,1.0
8204.15,inf,
2811.33,0.0,
4114.17,inf,
1395.11,inf,
3249.24,inf,
511.977,4.47862e-223,
2650.03,0.0,
1694.96,inf,
3164.72,0.0,
1843.09,0.0,
3078.57,0.0,
5026.06,0.0,
1877.92,inf,
6128.07,inf,
7045.61,inf,
4464.28,0.0,
1957.72,inf,
3299.11,inf,
1346.5,inf,
8191.94,inf,
219.187,1.55491e+95,
118.707,2.79305e-52,
5536.81,inf,
4989.8,inf,
4203.17,inf,
1826.65,0.0,
5841.59,inf,
3236.2,inf,
3631.78,inf,
1656.92,0.0,
1007.28,inf,
1031.54,inf,
2839.98,0.0,
1449.91,inf,
1494.29,0.0,
1498.21,inf,
2397.03,0.0,
1535.73,0.0,
2538.77,inf,
1313.8,inf,
2740.51,inf,
4979.68,0.0,
1820.44,0.0,
1468.26,0.0,
3473.78,inf,1.0
1741.3,inf,1.0
617.904,2.24966e+268,
6798.68,0.0,
2670.36,inf,
328.951,7.27115e+142,
304.29,7.05293e-133,
526.197,3.34661e+228,
3132.83,inf,
2451.56,inf,
7733.0,inf,
2016.39,inf,
3244.78,inf,
704.646,1.05656e+306,
12120.6,inf,
16250.0,inf,
1087.86,0.0,
2558.6,inf,
11955.9,inf,
3221.23,inf,
10197.3,inf,
2154.36,inf,
3863.19,inf,
13730.6,inf,
467.037,6.78318e+202,
365.144,2.63025e-159,
2806.0,inf,
6995.02,0.0,
88.9405,4.23029e+38,
574.05,4.93242e-250,
707.939,3.51399e-308,
10355.7,inf,
7120.34,inf,
1637.22,inf,
2595.32,inf,
1929.76,inf,
630.029,4.1505e+273,
12391.8,inf,
4486.34,inf,
10484.1,inf,
8640.49,inf,
2476.63,inf,
6188.5,inf,
1290.87,0.0,
2539.39,inf,
3104.46,inf,
2132.76,inf,
1021.3,inf,
12348.3,inf,
350.093,9.04528e-153,
340.222,1.75175e-148,0.0
169.254,3.11956e-74,3.11956e-74
2832.31,0.0,0.0
10748.6,inf,
1575.61,inf,
6745.04,inf,
20190.3,inf,
4115.97,inf,
12823.7,inf,
833.048,inf,
1430.39,inf,
3928.43,inf,
4805.55,inf,
2730.0,inf,1.0
240.186,2.04849e+104,
3235.87,0.0,
233.919,2.57196e-102,
2332.5,inf,1.0
1177.3,inf,
385.038,1.65839e+167,
1599.94,0.0,
5356.58,inf,
446.908,1.22976e+194,1.0
3571.37,0.0,0.0
565.523,4.01325e+245,
2538.75,inf,
1036.61,0.0,
3361.25,inf,
1921.49,inf,
4846.68,inf,
24189.0,inf,1.0
2950.39,0.0,
2712.52,inf,
3339.38,inf,
7477.05,inf,
778.784,inf,
1681.84,0.0,
3867.69,0.0,
4020.6,0.0,
2767.97,0.0,
2996.66,inf,
649.73,6.69616e-283,
5575.82,inf,
15218.3,inf,
4180.82,0.0,
4009.93,0.0,
1658.93,inf,
5066.76,inf,
319.232,4.37159e+138,
3488.82,inf,
4340.61,inf,
1095.92,0.0,
269.752,1.41815e+117,
2008.29,0.0,
536.237,7.67168e+232,
5831.07,inf,
53.9112,3.86069e-24,
2738.96,0.0,
6958.83,inf,
13825.5,inf,
2216.16,inf,
964.94,inf,
4577.3,inf,
8937.31,inf,
11437.9,inf,
6743.14,inf,
3943.27,inf,
7146.6,inf,
1032.32,0.0,
402.358,1.81197e-175,
2268.52,0.0,
5151.58,inf,
234.754,1.11603e-102,
13324.7,inf,1.0
5187.94,inf,
2764.52,inf,
14366.0,inf,
6102.87,0.0,
26460.6,inf,
4688.25,0.0,
1938.67,0.0,0.0
827.592,0.0,
750.954,0.0,
782.474,inf,
3524.56,inf,
538.907,9.02736e-235,
5620.19,inf,
2616.13,inf,
283.507,1.3348e+123,
545.83,8.89358e-238,
5410.67,inf,
866.221,0.0,
3677.34,inf,
6226.6,inf,
8194.25,inf,
6068.02,inf,
10687.5,inf,
15457.2,inf,
15030.5,inf,1.0
12859.1,inf,
317.674,9.20533e+137,
713.855,inf,
5379.76,inf,
12.3637,4.27079e-06,
7320.6,inf,
4088.92,inf,
2506.12,0.0,
5.43425,229.12,
2125.36,inf,
3011.67,0.0,
466.485,3.90798e+202,
3798.66,inf,
1824.02,0.0,
5501.17,inf,
3924.78,inf,
6930.72,inf,
1391.51,inf,
7137.6,inf,
1734.34,inf,
234.306,5.72327e+101,
7480.08,inf,
8149.61,inf,
912.835,0.0,
2486.05,inf,
7555.84,inf,
2159.66,inf,
668.175,6.53289e-291,
5775.88,0.0,
2714.2,inf,
190.278,4.33232e+82,
5690.13,inf,
15065.8,inf,
3201.66,inf,1.0
936.873,inf,
630.49,1.51949e-274,
2986.25,inf,
957.583,inf,
3300.05,inf,
1488.17,0.0,
3.70618,40.6981,
2131.39,0.0,
870.805,0.0,
4054.12,inf,
7666.09,inf,
2377.38,inf,
630.132,4.60274e+273,
2568.4,inf,
4021.33,inf,
5632.33,inf,
8805.79,inf,
7521.44,inf,
339.471,2.69296e+147,
9282.35,inf,
8288.23,inf,
3352.55,inf,
326.085,2.4164e-142,
275.255,3.47946e+119,
363.071,4.78389e+157,
1276.0,inf,
1831.4,inf,
7597.2,inf,
11962.9,inf,
2806.49,inf,
423.018,1.93089e-184,
1970.88,0.0,
2372.92,0.0,
2099.68,0.0,
138.911,2.13e+60,
455.328,5.57843e+197,
3415.8,inf,
5481.76,inf,
2087.63,inf,
3672.38,inf,
15110.8,inf,
6785.07,inf,
7857.57,inf,
3957.6,inf,
702.387,1.10407e+305,
4219.09,inf,
3244.92,inf,
1479.98,inf,
2051.81,0.0,
169.197,3.03015e+73,
902.002,inf,
1415.41,0.0,
4810.38,0.0,
892.754,0.0,
3041.47,inf,
7236.06,0.0,0.0
1831.51,0.0,
2904.83,0.0,
1189.23,0.0,
1679.34,inf,
66.2189,5.73486e+28,
792.346,inf,
1752.67,inf,
139.727,4.81344e+60,
2411.78,inf,
529.478,8.8981e+229,
2043.24,inf,
708.955,7.85294e+307,
307.468,2.94081e-134,
7718.66,inf,
4178.6,inf,
55.4734,8.09469e-25,
7732.06,inf,
7044.45,inf,
9943.53,inf,
4419.11,inf,1.0
2889.91,inf,
3772.65,inf,
4987.34,inf,1.0
4593.67,inf,1.0
13153.5,inf,1.0
9251.48,inf,1.0
5226.92,0.0,
4801.53,0.0,
12678.8,inf,
4906.47,0.0,
3165.42,inf,
1372.29,inf,
17807.9,inf,
10122.8,inf,1.0
8264.37,inf,
3197.62,inf,
3639.88,inf,1.0
1975.53,inf,
7725.62,inf,1.0
3467.51,inf,
2725.21,inf,
3119.54,0.0,
4303.85,inf,
521.431,3.51169e-227,
1959.77,inf,
3271.59,inf,
1650.98,0.0,
1548.38,inf,
3823.11,inf,
19172.5,inf,
7687.33,0.0,
8982.39,inf,
2337.0,inf,
2274.87,inf,
281.443,1.69541e+122,
2283.47,inf,
3845.12,0.0,
2715.35,0.0,
9568.1,inf,
1049.48,0.0,
3852.77,inf,
7525.94,0.0,
3763.95,0.0,
1611.02,inf,
2743.8,inf,
868.302,inf,
911.963,inf,
1520.2,0.0,
5652.26,0.0,
1855.69,0.0,
6032.55,0.0,
1216.77,0.0,
3139.54,0.0,
2426.19,0.0,
3749.76,inf,
1288.3,inf,
666.457,3.64118e-290,
2988.63,inf,
1469.02,0.0,
373.317,1.34808e+162,
1358.66,inf,
2621.93,inf,
2480.28,inf,
1443.39,inf,
7758.03,inf,
2860.46,inf,
104.542,2.52284e+45,
4871.7,0.0,
1272.88,0.0,
1332.31,0.0,
224.962,1.99684e-98,
284.263,2.84375e+123,
2499.25,inf,
3134.57,0.0,
3565.48,inf,
5664.14,0.0,
190.859,7.74389e+82,
2876.01,inf,
3140.14,inf,
6494.55,inf,
13876.9,inf,
560.992,2.31309e-244,
2190.63,0.0,
487.408,4.77205e+211,
1405.52,0.0,
1782.85,0.0,
776.726,inf,
15630.6,inf,
177.474,1.19071e+77,
386.832,1.00277e-168,
4519.18,inf,
15162.2,inf,
4309.14,inf,
3865.2,inf,
3880.36,inf,
1873.93,0.0,
7844.97,inf,
6719.33,inf,
6900.96,inf,
3861.39,0.0,
2651.05,0.0,
2660.34,0.0,
1909.84,inf,
11.0497,62926.8,
4983.67,0.0,
2191.0,0.0,
4146.08,0.0,
6613.51,0.0,
3821.28,0.0,
10751.6,inf,
8173.2,inf,
11219.5,inf,
10083.0,inf,
6739.56,inf,
9456.64,inf,
6182.28,inf,
2913.2,inf,
6471.03,inf,
3435.17,inf,
4984.53,inf,
8077.53,inf,
7275.02,inf,
984.545,0.0,
6083.31,inf,
1280.78,inf,
93.5121,2.44473e-41,
1036.11,0.0,
1762.09,0.0,
4897.79,inf,
3924.57,inf,
3329.29,inf,
2401.19,inf,
1772.5,inf,
13149.7,inf,
283.904,5.03714e-124,
7500.8,inf,
7785.56,inf,
4878.07,inf,
332.719,3.14929e+144,
2004.69,inf,
1413.09,0.0,
778.75,inf,
2649.05,inf,
2175.4,inf,
8290.12,inf,
5966.9,inf,
562.461,5.32268e-245,
17673.7,inf,
1426.48,0.0,
6497.76,0.0,
2520.5,inf,
2971.51,inf,
2929.01,inf,
857.05,inf,
479.864,3.96204e-209,
7335.67,inf,
4412.36,inf,
917.999,0.0,
1671.75,inf,
7207.1,inf,
5998.82,inf,
4509.63,inf,
11089.5,inf,
1991.57,0.0,
8039.16,inf,
4233.88,inf,
1673.53,inf,
4589.63,inf,
2482.97,inf,
7200.58,inf,
5421.83,inf,
17248.9,inf,
7068.33,inf,
2775.37,inf,
1801.56,0.0,
808.504,0.0,
12528.0,inf,
5117.86,inf,
1396.04,inf,
1247.48,inf,
549.432,4.12506e+238,
317.791,1.03465e+138,
1008.53,0.0,
3254.86,0.0,
3116.47,0.0,
8969.82,inf,
330.591,2.66792e-144,
7447.81,inf,
1107.57,0.0,
1915.36,inf,
4373.42,inf,
11950.9,inf,
7707.76,inf,
99.6138,1.8269e+43,
3422.83,0.0,
5884.66,inf,
3021.92,inf,
118.159,2.07007e+51,1.0
2109.41,0.0,0.0
2270.95,0.0,0.0
501.217,2.10963e-218,2.10963e-218
796.189,inf,
261.902,5.52689e+113,
570.81,7.93958e+247,
730.857,inf,1.0
4671.11,inf,
9169.05,inf,
2048.82,inf,1.0
696.233,2.34436e+302,
1946.22,inf,
2198.03,inf,
2587.7,inf,
7565.13,inf,
6210.92,0.0,
2423.4,inf,
1465.23,inf,
1462.98,inf,
4431.85,inf,
4008.07,inf,
1409.01,inf,
7795.64,inf,
7892.32,inf,
1331.24,inf,
3925.07,inf,
1035.89,inf,
9492.66,inf,
2406.65,inf,
2618.81,inf,
4255.34,0.0,
10324.3,inf,
10114.1,inf,1.0
12118.9,inf,1.0
13369.1,inf,
6396.43,inf,
4468.7,inf,
5773.86,inf,
3700.34,inf,1.0
2257.0,inf,
1179.11,inf,1.0
5762.2,inf,1.0
1148.06,inf,
1014.94,0.0,
3909.49,inf,
1932.41,inf,
1045.57,inf,
6877.5,0.0,
10427.2,inf,
905.082,0.0,
13871.8,inf,
3502.28,0.0,
9681.29,inf,
470.805,3.40314e-205,
8843.43,inf,
2458.6,0.0,
6772.0,inf,1.0
9716.86,0.0,
8362.15,inf,
214.363,8.00089e-94,
4271.12,inf,
7271.45,inf,
1351.89,0.0,
5909.75,inf,
1031.76,inf,
4571.25,inf,
8066.86,inf,
4907.05,inf,
1240.74,0.0,
5917.55,0.0,
3382.15,inf,
840.437,inf,
5832.61,inf,
485.824,1.02144e-211,
700.418,6.48951e-305,
433.414,1.69594e+188,
2210.41,0.0,
2256.19,0.0,
3031.0,0.0,
3585.24,0.0,
637.257,1.74881e-277,
17474.8,inf,
934.631,inf,
19511.1,inf,
2737.27,0.0,
2472.0,0.0,
1877.52,inf,
1382.0,inf,
5473.04,inf,
3327.77,inf,
4214.5,inf,
2581.67,0.0,
5432.79,0.0,0.0
3680.1,0.0,0.0
5848.7,inf,
1076.32,inf,
9308.36,0.0,
18762.5,inf,
247.025,1.9119e+107,
5.51712,248.918,
6692.66,inf,
4898.99,inf,
2085.44,inf,
3493.27,0.0,
10215.3,inf,
2569.96,0.0,
6592.48,inf,
1408.95,0.0,
1646.74,inf,
7513.77,inf,
262.644,8.61732e-115,
3820.94,0.0,
1729.81,inf,
2656.92,0.0,
5751.6,0.0,
7604.79,inf,
4171.68,0.0,
720.613,1.101e-313,
10220.4,inf,
8935.54,inf,
956.663,0.0,
4856.28,inf,
463.206,6.7958e-202,
601.214,7.87151e-262,
3001.66,0.0,
2171.75,0.0,
1331.85,inf,
2374.87,0.0,
1527.76,0.0,
1750.27,inf,
2925.18,inf,
3601.91,0.0,
5028.98,inf,
7731.61,inf,
6820.32,inf,
1694.1,inf,
152.834,2.37222e+66,
2910.44,inf,
3936.01,inf,
2399.4,0.0,
560.413,2.4229e+243,
1010.5,0.0,0.0
3192.41,0.0,0.0
1907.91,0.0,
5618.64,0.0,
2463.26,0.0,
1859.47,0.0,
2067.73,inf,
10794.2,inf,
1061.68,inf,
664.801,1.90728e-289,
1978.08,0.0,
4584.22,inf,
2768.06,inf,
712.282,inf,
6722.26,inf,
9234.66,inf,
1658.08,inf,
6292.03,inf,
53.9334,3.77599e-24,
918.501,inf,
4041.34,inf,
1176.4,inf,
8563.8,inf,
3753.66,inf,
1844.25,inf,
3114.92,inf,
8698.73,inf,
3291.23,inf,
8276.45,inf,
1563.33,0.0,
833.348,inf,
2596.84,inf,
5132.14,0.0,
4596.34,0.0,
1264.24,0.0,
1020.85,0.0,
1942.49,inf,
3722.97,inf,
5790.53,0.0,0.0
3619.06,0.0,0.0
5248.88,0.0,
172.464,7.94296e+74,
2196.74,0.0,
5656.05,inf,
3762.2,0.0,
2122.91,inf,
8753.85,inf,
2906.26,0.0,
1435.52,0.0,
5489.5,0.0,
3990.86,inf,
2790.73,inf,
369.482,3.43546e-161,
618.046,2.59436e+268,
5432.05,inf,
16.7963,5.07528e-08,
1311.78,inf,
156.513,9.39611e+67,
2134.78,inf,
738.501,inf,
4578.47,0.0,
10620.7,inf,
9810.8,inf,
10156.7,inf,
4725.68,inf,
4997.46,inf,
1369.11,inf,
5894.67,inf,
646.329,4.97814e+280,
4912.91,0.0,
5700.93,0.0,
1357.62,inf,
979.631,0.0,
6915.01,inf,
11221.5,inf,
13701.2,inf,1.0
24861.9,inf,
2647.24,0.0,
3607.02,inf,
69.6709,5.52497e-31,
7078.05,0.0,
1276.19,inf,
2435.86,inf,
5989.83,inf,
8540.87,inf,
1768.53,inf,
4258.9,inf,
1612.48,inf,
218.836,1.09507e+95,
1.67825,5.35618,
1254.89,0.0,
4779.85,0.0,
7877.42,0.0,
3140.67,inf,
301.973,1.39704e+131,
1455.2,inf,
2780.7,inf,
1703.2,0.0,
15588.6,inf,
2890.25,inf,
1459.43,inf,
1283.59,inf,
8504.37,inf,
2573.01,inf,
4213.97,inf,
5355.01,inf,
2483.16,inf,
1499.0,inf,
2185.68,inf,
1311.92,inf,
1078.53,0.0,
2379.51,0.0,
4152.69,0.0,
4966.5,0.0,
3073.33,inf,
522.964,7.57611e-228,
1410.77,0.0,
18545.3,inf,
8748.26,0.0,
1869.69,inf,
965.647,inf,
6621.98,inf,
2247.57,0.0,
84.0068,3.0456e+36,
5182.55,0.0,
6460.18,0.0,0.0
4823.44,0.0,
1660.84,0.0,
3272.01,0.0,
357.739,4.32408e-156,
1375.59,0.0,
5185.12,inf,
4170.53,inf,
2593.22,inf,
8198.84,inf,
2711.98,inf,
19687.0,inf,
5342.8,inf,
3190.0,inf,
7206.03,inf,
10339.4,inf,
3795.91,inf,
4602.25,inf,
5025.2,inf,
9585.74,inf,
9286.95,inf,
9115.7,inf,
4413.04,inf,
1013.57,inf,
9875.51,inf,
15713.3,inf,
5323.85,inf,
830.638,0.0,
9047.2,inf,
7774.16,inf,
779.335,0.0,
1421.82,inf,
1446.46,0.0,
3863.03,inf,
16646.8,inf,
590.067,5.45684e-257,
1517.14,0.0,
3988.41,0.0,
3.81716,0.0219902,
11587.3,inf,
2040.67,inf,
783.267,0.0,
1061.73,0.0,
242.436,1.94284e+105,
2315.81,inf,
5023.73,inf,
5348.43,0.0,
3279.73,0.0,
1886.74,0.0,
1300.18,inf,
1570.49,inf,
7434.1,inf,
674.688,9.70353e-294,
9925.38,inf,
526.345,3.87897e+228,
6112.03,0.0,
7664.7,inf,
1141.38,0.0,
2129.52,inf,
5679.95,inf,
8967.12,inf,
623.343,5.18267e+270,
2738.39,inf,
1366.47,0.0,
3580.41,inf,
5031.12,inf,
7510.22,inf,
1649.66,inf,
1459.79,inf,
1882.43,inf,
3552.92,0.0,
7755.74,0.0,
2797.29,0.0,
2287.47,0.0,
716.459,inf,
805.061,0.0,
2219.91,0.0,
1202.64,0.0,0.0
1341.06,0.0,
1305.03,0.0,
3013.91,inf,
3221.85,inf,
4973.48,inf,
1753.33,0.0,
3517.0,0.0,
2941.57,0.0,
12875.6,inf,
5119.49,inf,
4400.13,inf,
702.541,1.28784e+305,
3869.0,inf,
1788.87,inf,
2426.44,inf,
1568.31,0.0,
4265.84,inf,
1675.86,inf,
961.422,inf,
1955.21,inf,
10438.6,inf,
8403.1,inf,
226.518,4.21146e-99,
10212.5,inf,
2976.23,inf,
6836.84,inf,
2632.56,inf,
3571.97,inf,
5060.91,inf,
3483.61,inf,
315.176,7.57175e+136,
278.163,1.56762e-121,
5050.47,inf,
2048.1,inf,
2193.97,0.0,
4670.53,inf,
11467.3,inf,
680.649,2.4998e-296,
3313.11,inf,
2710.17,inf,
9242.22,inf,
9335.02,inf,
747.672,0.0,
6184.21,inf,
1581.11,inf,
9098.87,inf,
4376.04,inf,
4781.81,inf,
2061.86,inf,
552.936,7.29414e-241,
7329.69,0.0,
1345.44,0.0,
841.277,0.0,
1074.19,0.0,
1129.6,0.0,
6027.66,0.0,
1216.55,0.0,
1966.81,0.0,
2514.15,0.0,
1275.73,inf,
131.173,1.07743e-57,
2475.92,0.0,
261.906,1.80121e-114,
1547.43,0.0,
3513.22,0.0,
3369.7,0.0,
21251.6,inf,
73.4733,1.23298e-32,
2925.39,inf,
2511.85,0.0,
1322.44,0.0,
2236.43,0.0,
4238.46,0.0,
3156.15,inf,
2736.55,inf,
4226.96,inf,
6222.99,inf,
10999.6,inf,
6325.75,inf,1.0
4761.53,inf,
5362.11,inf,
9469.41,inf,
4947.27,inf,
5656.83,0.0,0.0
5660.47,0.0,0.0
5215.83,0.0,
3921.89,0.0,
4389.63,0.0,
2848.82,0.0,
7617.76,0.0,
1800.54,0.0,
879.27,0.0,
1903.15,inf,
5910.5,inf,
816.777,0.0,
1276.05,0.0,
4176.86,inf,
1214.49,0.0,
3065.35,0.0,
2423.97,0.0,
3306.1,inf,
419.822,2.1199e+182,
2288.65,inf,
24013.5,inf,
2208.75,0.0,
2512.27,inf,
1257.59,0.0,
4994.49,inf,
24.3912,2.55282e-11,
8960.51,inf,
1352.03,inf,
5086.77,inf,
2193.81,inf,
1104.1,inf,
2122.33,inf,
3466.73,0.0,
9467.44,0.0,
7601.54,inf,
3754.08,0.0,
854.363,0.0,
3299.89,inf,
2205.68,0.0,
407.33,1.25607e-177,
900.946,inf,
633.473,7.69244e-276,
1262.63,0.0,
68.486,1.80674e-30,
9755.48,inf,
2392.66,inf,
1660.49,inf,
4292.01,inf,
3583.22,inf,
1308.26,inf,
2648.01,inf,
7532.51,inf,
17666.4,inf,
2085.95,0.0,
1765.06,0.0,
3372.52,inf,
5929.62,inf,
513.884,6.65505e-224,
1483.44,inf,
99.9425,2.53781e+43,
470.397,1.95421e+204,
4813.42,inf,
8326.98,inf,
957.311,0.0,0.0
4089.84,0.0,0.0
1633.5,inf,
5841.23,inf,
5558.36,0.0,
868.534,0.0,
5751.78,inf,
2034.65,0.0,
389.404,1.30645e+169,
4390.52,0.0,
116.902,1.6982e-51,
13289.1,inf,
520.038,7.07545e+225,
2379.94,0.0,
746.454,0.0,
1629.34,0.0,
5724.71,inf,
6247.02,inf,
6899.48,inf,
2056.99,inf,
1484.98,inf,
3257.13,inf,
8801.74,inf,
7384.96,inf,
1692.61,0.0,
1959.94,0.0,
1745.21,0.0,
1118.71,inf,1.0
2588.05,inf,
1140.95,0.0,
2913.36,0.0,
475.247,4.00926e-207,
9223.06,0.0,
4417.14,inf,
1090.98,inf,
9000.93,inf,
4057.64,0.0,
589.794,1.39445e+256,
3986.83,inf,
4035.87,inf,
5656.03,inf,
5770.18,inf,
3501.24,inf,
5585.47,inf,
1759.45,inf,
7217.76,inf,
2037.0,0.0,
10971.9,inf,
2391.96,0.0,
2818.78,inf,
5116.83,inf,
4265.02,inf,
4840.57,inf,
898.228,0.0,
2002.98,inf,
8665.75,inf,
1899.14,inf,
8585.4,inf,
1370.05,0.0,
1911.89,0.0,0.0
2311.39,0.0,0.0
2052.97,0.0,0.0
1957.3,0.0,
2853.94,0.0,0.0
4956.07,0.0,0.0
1926.07,inf,
496.017,2.61415e+215,
5861.94,inf,1.0
2917.81,inf,1.0
3691.87,inf,
2577.12,inf,
3980.91,inf,
5331.95,inf,
1805.46,inf,
2530.85,inf,
1967.0,inf,
635.938,6.54176e-277,
3398.65,0.0,
7893.03,inf,
308.309,1.26822e-134,
4217.04,inf,
6559.26,inf,
13369.9,inf,
2189.21,inf,
4153.97,inf,
5475.68,inf,
4633.62,0.0,
5153.48,inf,
6204.61,inf,
785.514,inf,
8719.8,inf,
3614.52,0.0,
4965.9,inf,
2708.52,inf,
930.057,inf,
1129.03,inf,
3417.45,inf,1.0
2621.28,inf,
3744.5,0.0,
2973.52,0.0,
4027.42,inf,
1026.08,inf,
2418.85,0.0,
4166.96,0.0,
1182.47,0.0,
6087.11,inf,
4703.94,inf,
7914.78,inf,
3925.17,inf,
14432.7,inf,1.0
4497.37,inf,
8198.42,inf,
7409.47,inf,
3958.84,inf,
6824.72,inf,
11599.8,inf,
675.37,2.03994e+293,
529.797,1.22408e+230,
4094.91,inf,
1876.44,0.0,
12298.9,inf,
1514.5,inf,
618.589,2.24038e-269,
6539.54,inf,
1902.74,0.0,
3719.75,0.0,
3276.58,0.0,
3130.24,0.0,
2055.05,0.0,
741.11,1.4e-322,
2176.2,0.0,
305.527,2.04718e-133,
3928.43,inf,
3.362,28.8467,
4493.51,inf,1.0
1106.97,inf,1.0
140.023,1.54427e-61,
2009.0,inf,
292.666,7.88082e-128,
2500.57,0.0,
3071.39,0.0,
13448.4,inf,
718.633,7.97316e-313,
4431.85,inf,
1123.62,inf,
1787.59,0.0,
5994.67,inf,
468.891,4.33296e+203,
1891.61,inf,
1538.91,0.0,
530.002,6.65038e-231,
3795.07,inf,
2168.26,inf,
12091.8,inf,
7730.07,inf,
8209.38,inf,
2873.81,inf,
3102.75,0.0,
2641.52,0.0,
3104.11,0.0,0.0
221.31,1.2996e+96,
4468.89,0.0,0.0
1038.85,inf,
3077.53,inf,
9193.16,inf,
1467.28,0.0,
510.696,6.20333e+221,
2348.53,inf,
295.193,1.58726e+128,
4711.07,inf,
3058.35,inf,
2596.91,0.0,
1685.91,0.0,
4732.67,inf,
145.776,2.0409e+63,
411.624,5.83459e+178,
9548.88,inf,
7030.15,inf,
425.422,1.74329e-185,
2471.52,inf,
1872.16,0.0,
5583.36,inf,
696.002,5.37372e-303,
745.914,0.0,
11266.4,inf,
1063.63,inf,
468.853,4.17333e+203,
4688.25,inf,
8739.88,inf,
4406.51,inf,
5811.45,inf,
795.338,0.0,
5351.14,inf,
2505.49,inf,
614.105,5.03948e+266,
5191.41,inf,
1315.03,0.0,
1370.35,0.0,
1841.78,inf,
4443.03,inf,
1336.21,0.0,
4637.85,inf,
4375.08,inf,
3304.2,inf,
828.927,0.0,
4703.54,inf,
7239.35,inf,
5038.16,0.0,
7527.97,inf,
13119.8,inf,
4852.56,inf,
1222.73,0.0,
8303.78,inf,
6313.94,inf,
211.881,1.04383e+92,
1183.39,0.0,
1897.62,inf,
1079.85,inf,
10451.5,0.0,
3257.22,inf,
2692.13,inf,
1718.84,inf,
5448.46,inf,
2817.86,inf,
1224.7,inf,
3522.6,inf,
1615.66,0.0,
7107.01,inf,
4548.93,inf,
385.359,4.372e-168,
4029.75,inf,
3457.27,inf,
3109.97,inf,
2312.83,0.0,
8458.49,inf,
12467.9,inf,
703.691,2.45968e-306,
127.021,1.46033e+55,
3970.6,inf,
