mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
0.643965,5.26646,0.41218,-0.724074,-0.724074,1.41685
0.715902,5.1094,0.29242,-0.519914,-0.519914,1.07289
0.782856,5.01713,0.43422,-0.770443,-0.770443,1.48252
0.797633,5.05171,0.445399,-0.789807,-0.789807,1.51675
0.775739,5.06522,0.461876,-0.80109,-0.80109,1.51887
0.825321,4.9961,0.4433,-0.803148,-0.803148,1.58257
0.826721,4.97346,0.429501,-0.786948,-0.786948,1.57501
0.851325,4.95218,0.433965,-0.813998,-0.813998,1.67795
0.860229,4.95468,0.436451,-0.800168,-0.800168,1.61339
0.525417,5.48422,0.442071,-0.792147,-0.792147,1.52783
0.799592,5.06877,0.555264,-0.932545,-0.932545,1.67158
0.645983,5.32854,0.390188,-0.666074,-0.666074,1.24936
0.698542,5.24573,0.424705,-0.772724,-0.772724,1.51498
0.629187,5.38325,0.429542,-0.781117,-0.781117,1.54379
0.606052,5.38198,0.507882,-0.849308,-0.849308,1.54489
0.620243,5.33683,0.423346,-0.728947,-0.728947,1.40889
0.513224,5.52933,0.475009,-0.821501,-0.821501,1.52199
0.715129,5.18319,0.515835,-0.900454,-0.900454,1.74958
0.630432,5.34631,0.490373,-0.867531,-0.867531,1.61974
0.633699,5.31038,0.488621,-0.891587,-0.891587,1.71497
0.720247,5.23821,0.539893,-0.98693,-0.98693,1.93206
0.664116,5.22424,0.56304,-0.972066,-0.972066,1.78667
0.71433,5.26265,0.35313,-0.645988,-0.645988,1.35034
0.691709,5.23558,0.358756,-0.642353,-0.642353,1.32494
0.629921,5.36211,0.446181,-0.810491,-0.810491,1.60004
0.674633,5.23342,0.451755,-0.80451,-0.80451,1.56951
0.668141,5.24676,0.37181,-0.670018,-0.670018,1.3156
0.637217,5.33432,0.422134,-0.754815,-0.754815,1.48126
0.731597,5.13229,0.444727,-0.77164,-0.77164,1.48105
0.756296,5.17931,0.456487,-0.829093,-0.829093,1.65646
0.669536,5.29815,0.434476,-0.765963,-0.765963,1.4364
0.618359,5.40615,0.484184,-0.857438,-0.857438,1.63377
0.728893,5.22046,0.38244,-0.641183,-0.641183,1.21084
0.74684,5.10248,0.363225,-0.656122,-0.656122,1.32486
0.625466,5.35209,0.43142,-0.7822,-0.7822,1.55741
0.774753,5.13715,0.472608,-0.826005,-0.826005,1.62528
0.634184,5.37904,0.316782,-0.547161,-0.547161,1.05242
0.649737,5.27071,0.31091,-0.552586,-0.552586,1.10689
0.674785,5.29965,0.331784,-0.563715,-0.563715,1.07883
0.744922,5.1489,0.613285,-1.08438,-1.08438,2.01621
0.691133,5.22501,0.515291,-0.894858,-0.894858,1.66937
0.56941,5.4518,0.392259,-0.67843,-0.67843,1.29844
0.531474,5.53289,0.376915,-0.639901,-0.639901,1.21465
0.648128,5.35715,0.386526,-0.702729,-0.702729,1.41116
0.754395,5.16761,0.395,-0.680309,-0.680309,1.28646
0.66175,5.29059,0.513354,-0.886978,-0.886978,1.66462
0.722604,5.18693,0.504848,-0.915532,-0.915532,1.77264
0.660236,5.2955,0.380925,-0.664477,-0.664477,1.28779
0.717778,5.18498,0.38794,-0.698455,-0.698455,1.37104
0.670802,5.29298,0.453284,-0.783065,-0.783065,1.4724
0.634558,5.3302,0.402185,-0.693219,-0.693219,1.32755
0.693837,5.19753,0.449102,-0.800713,-0.800713,1.5452
0.689329,5.21512,0.437885,-0.77284,-0.77284,1.48132
0.745057,5.11465,0.337456,-0.60038,-0.60038,1.1757
0.764206,5.19476,0.424895,-0.73244,-0.73244,1.38374
0.703509,5.17165,0.360374,-0.588451,-0.588451,1.08703
0.735089,5.21776,0.339744,-0.634458,-0.634458,1.31264
0.761592,5.02084,0.576395,-1.02073,-1.02073,1.9383
0.743872,5.15948,0.324995,-0.597021,-0.597021,1.21891
0.739224,5.11598,0.351435,-0.585837,-0.585837,1.09652
0.79098,5.07633,0.30061,-0.546951,-0.546951,1.10694
0.762317,5.09274,0.377054,-0.645233,-0.645233,1.2141
0.756329,5.11751,0.387363,-0.657191,-0.657191,1.22639
0.652464,5.28097,0.375432,-0.689486,-0.689486,1.39432
0.712939,5.21502,0.471431,-0.871427,-0.871427,1.7459
0.717738,5.23313,0.402312,-0.736208,-0.736208,1.47297
0.65959,5.34158,0.389439,-0.674417,-0.674417,1.29969
0.646266,5.34522,0.37204,-0.66036,-0.66036,1.30649
0.661689,5.22396,0.428665,-0.735575,-0.735575,1.3679
0.680235,5.33865,0.421602,-0.748528,-0.748528,1.47443
0.66062,5.24861,0.46008,-0.801487,-0.801487,1.5189
0.716801,5.22632,0.474069,-0.846145,-0.846145,1.63413
0.717502,5.23404,0.457577,-0.833233,-0.833233,1.63911
0.695501,5.20973,0.482247,-0.880556,-0.880556,1.72904
0.662363,5.34377,0.481995,-0.86892,-0.86892,1.67841
0.556622,5.54603,0.363071,-0.645764,-0.645764,1.31538
0.508487,5.54177,0.369045,-0.636379,-0.636379,1.26105
0.555752,5.48352,0.434866,-0.795451,-0.795451,1.58797
0.574137,5.44191,0.436078,-0.803348,-0.803348,1.58469
0.639818,5.38629,0.489271,-0.892701,-0.892701,1.76114
0.574516,5.48557,0.50546,-0.859039,-0.859039,1.56071
0.657599,5.36648,0.426324,-0.774095,-0.774095,1.52929
0.657033,5.29933,0.438649,-0.751657,-0.751657,1.3984
0.588769,5.45883,0.378399,-0.686825,-0.686825,1.36868
0.573951,5.45839,0.359183,-0.645021,-0.645021,1.2829
0.731495,5.15166,0.455675,-0.808352,-0.808352,1.57727
0.649517,5.32153,0.507737,-0.914805,-0.914805,1.75624
0.732117,5.15737,0.351057,-0.650747,-0.650747,1.32905
0.61837,5.38632,0.401218,-0.708422,-0.708422,1.37065
0.617689,5.36708,0.375308,-0.68388,-0.68388,1.36342
0.57521,5.4323,0.403345,-0.718119,-0.718119,1.40983
0.525048,5.54526,0.46835,-0.850855,-0.850855,1.7197
0.512784,5.60356,0.486409,-0.852809,-0.852809,1.64279
0.602613,5.4408,0.418248,-0.73342,-0.73342,1.44111
0.612414,5.45225,0.419681,-0.721204,-0.721204,1.39411
0.553779,5.419,0.382788,-0.670124,-0.670124,1.34888
0.647035,5.40196,0.396226,-0.691547,-0.691547,1.36965
0.638964,5.3726,0.388193,-0.693299,-0.693299,1.39916
0.603159,5.37898,0.391694,-0.685006,-0.685006,1.34997
0.634657,5.3235,0.47857,-0.827652,-0.827652,1.53166
0.608079,5.42171,0.435751,-0.808241,-0.808241,1.60866
0.630848,5.36769,0.390804,-0.65699,-0.65699,1.2454
0.67104,5.29469,0.447589,-0.777748,-0.777748,1.49765
0.663824,5.26234,0.437291,-0.765567,-0.765567,1.48774
0.646884,5.30166,0.409608,-0.745202,-0.745202,1.49044
0.667408,5.25057,0.507248,-0.881809,-0.881809,1.65517
0.675005,5.30306,0.431399,-0.723903,-0.723903,1.31461
0.635369,5.26133,0.376624,-0.697542,-0.697542,1.46333
0.626631,5.30212,0.425137,-0.719372,-0.719372,1.31093
0.65654,5.33612,0.392866,-0.659446,-0.659446,1.24945
0.575376,5.47367,0.401745,-0.692676,-0.692676,1.32551
0.648582,5.32456,0.45419,-0.814374,-0.814374,1.58981
0.692887,5.24806,0.3551,-0.608033,-0.608033,1.17833
0.70055,5.24474,0.40346,-0.689569,-0.689569,1.32318
0.664355,5.28546,0.386811,-0.671875,-0.671875,1.31427
0.815253,4.97596,0.475224,-0.832426,-0.832426,1.558
0.784964,5.11976,0.52839,-0.90433,-0.90433,1.69282
0.560674,5.48221,0.491146,-0.863437,-0.863437,1.62505
0.572816,5.43261,0.4685,-0.833394,-0.833394,1.58702
0.769618,5.08862,0.440116,-0.77072,-0.77072,1.48069
0.629302,5.35479,0.539565,-0.9468,-0.9468,1.77893
0.619344,5.37653,0.58285,-1.0478,-1.0478,1.99686
0.783223,5.04061,0.401118,-0.720565,-0.720565,1.42252
0.652333,5.34408,0.331566,-0.599139,-0.599139,1.21331
0.654137,5.35599,0.323588,-0.584833,-0.584833,1.18873
0.64543,5.2891,0.347154,-0.60201,-0.60201,1.17875
0.749272,5.18951,0.390447,-0.653229,-0.653229,1.22778
0.729827,5.14513,0.364033,-0.643177,-0.643177,1.27442
0.659959,5.24449,0.453993,-0.81137,-0.81137,1.56588
0.68436,5.28043,0.436587,-0.792598,-0.792598,1.56204
0.728589,5.15864,0.457228,-0.780437,-0.780437,1.47581
0.800267,5.07351,0.491435,-0.891325,-0.891325,1.73463
0.64478,5.34046,0.484628,-0.821695,-0.821695,1.50262
0.733312,5.21129,0.455008,-0.752002,-0.752002,1.36983
0.720236,5.20239,0.438223,-0.737994,-0.737994,1.37545
0.75451,5.13181,0.46039,-0.817534,-0.817534,1.57976
0.754263,5.10331,0.516271,-0.936729,-0.936729,1.80932
0.752795,5.13237,0.519686,-0.915573,-0.915573,1.72977
0.769373,5.09074,0.499769,-0.894376,-0.894376,1.71683
0.748116,5.14669,0.464526,-0.830282,-0.830282,1.60394
0.701499,5.23397,0.376339,-0.664925,-0.664925,1.30327
0.698412,5.23543,0.431526,-0.769086,-0.769086,1.49689
0.628012,5.34808,0.406832,-0.716216,-0.716216,1.39831
0.724001,5.15773,0.428132,-0.746374,-0.746374,1.4095
0.623031,5.33439,0.408026,-0.721834,-0.721834,1.41935
0.567834,5.47213,0.587878,-1.045,-1.045,1.9659
0.668329,5.28035,0.579779,-1.05567,-1.05567,2.04064
0.67604,5.3053,0.65381,-1.15199,-1.15199,2.15977
0.702784,5.23561,0.309704,-0.546223,-0.546223,1.10706
0.609177,5.41929,0.442314,-0.777778,-0.777778,1.4711
0.685594,5.23739,0.434483,-0.747246,-0.747246,1.41376
0.697478,5.2452,0.43169,-0.768664,-0.768664,1.50719
0.709376,5.14634,0.422047,-0.741978,-0.741978,1.43185
0.683021,5.2145,0.468199,-0.8281,-0.8281,1.57699
0.73844,5.13032,0.439033,-0.796627,-0.796627,1.54885
0.651862,5.30614,0.512969,-0.869461,-0.869461,1.60383
0.713056,5.21503,0.40905,-0.708566,-0.708566,1.37029
0.693113,5.25619,0.37768,-0.650717,-0.650717,1.22006
0.704677,5.26076,0.385299,-0.669532,-0.669532,1.26711
0.737037,5.19095,0.389122,-0.672511,-0.672511,1.30152
0.706799,5.20097,0.417037,-0.749563,-0.749563,1.47952
0.643421,5.32639,0.42503,-0.744949,-0.744949,1.42143
0.752734,5.1415,0.450428,-0.780586,-0.780586,1.48467
0.743864,5.1389,0.42783,-0.780617,-0.780617,1.55599
0.681222,5.28854,0.470411,-0.817907,-0.817907,1.55219
0.641954,5.30674,0.472698,-0.821624,-0.821624,1.55386
0.671101,5.30881,0.505706,-0.882773,-0.882773,1.67868
0.733451,5.15418,0.439613,-0.758587,-0.758587,1.42283
0.637993,5.33627,0.370355,-0.67993,-0.67993,1.37667
0.764947,5.09571,0.363834,-0.659938,-0.659938,1.32082
0.763723,5.09694,0.457056,-0.833339,-0.833339,1.65522
0.585882,5.39148,0.42556,-0.72399,-0.72399,1.33506
0.615753,5.42995,0.408911,-0.736658,-0.736658,1.42876
0.608527,5.36841,0.458639,-0.827995,-0.827995,1.60764
0.640513,5.36727,0.454057,-0.806293,-0.806293,1.54572
0.582223,5.44027,0.431716,-0.809375,-0.809375,1.65499
0.619247,5.38662,0.46983,-0.876757,-0.876757,1.78511
0.628948,5.32942,0.385246,-0.646587,-0.646587,1.186
0.639102,5.3574,0.369698,-0.62216,-0.62216,1.14614
0.607991,5.37817,0.370392,-0.65771,-0.65771,1.27177
0.730537,5.12402,0.42176,-0.737938,-0.737938,1.41541
0.738222,5.20883,0.401812,-0.689247,-0.689247,1.31022
0.614849,5.29807,0.375183,-0.649187,-0.649187,1.28187
0.715596,5.25841,0.340322,-0.596771,-0.596771,1.18894
0.655649,5.27181,0.58052,-1.04354,-1.04354,1.96739
0.672757,5.26637,0.454976,-0.791803,-0.791803,1.50523
0.638665,5.35991,0.411252,-0.73846,-0.73846,1.47753
0.727092,5.19127,0.343982,-0.631779,-0.631779,1.26082
0.730034,5.19746,0.378037,-0.661376,-0.661376,1.25913
0.695095,5.1839,0.38979,-0.674006,-0.674006,1.27874
0.639447,5.35811,0.350079,-0.573261,-0.573261,1.05351
0.721369,5.21422,0.532881,-0.998891,-0.998891,1.99728
0.783439,5.12405,0.436354,-0.748397,-0.748397,1.42441
0.665273,5.33389,0.564352,-0.977479,-0.977479,1.80755
0.665617,5.27145,0.372704,-0.712405,-0.712405,1.5095
0.766227,5.08899,0.41372,-0.754426,-0.754426,1.50172
0.654597,5.29767,0.512989,-0.886318,-0.886318,1.67382
0.681422,5.24525,0.421043,-0.77021,-0.77021,1.50905
0.610262,5.38026,0.503819,-0.852476,-0.852476,1.59372
0.629079,5.35077,0.482607,-0.821721,-0.821721,1.53841
0.626032,5.35495,0.49626,-0.844225,-0.844225,1.56925
0.611469,5.38984,0.546116,-0.994064,-0.994064,1.96735
0.619391,5.39999,0.441528,-0.773578,-0.773578,1.51184
0.67609,5.2494,0.3527,-0.61418,-0.61418,1.18872
0.721639,5.13647,0.338536,-0.596987,-0.596987,1.15707
0.628076,5.45558,0.471827,-0.817765,-0.817765,1.57215
0.684924,5.244,0.447339,-0.747825,-0.747825,1.38482
0.685388,5.26389,0.403101,-0.732746,-0.732746,1.4554
0.684856,5.25556,0.451808,-0.785571,-0.785571,1.50643
0.738147,5.14815,0.429443,-0.74894,-0.74894,1.40518
0.709493,5.20029,0.375256,-0.66245,-0.66245,1.26796
0.721305,5.18698,0.437946,-0.732298,-0.732298,1.31336
0.769641,5.10547,0.548926,-0.916562,-0.916562,1.71333
0.647416,5.33651,0.391364,-0.674106,-0.674106,1.26341
0.705913,5.21208,0.440424,-0.785718,-0.785718,1.51513
0.707163,5.21273,0.449129,-0.78525,-0.78525,1.49652
0.645655,5.2525,0.43185,-0.765479,-0.765479,1.48984
0.686423,5.24936,0.440465,-0.757372,-0.757372,1.44199
0.692933,5.24517,0.423613,-0.754445,-0.754445,1.48853
0.659364,5.2797,0.439393,-0.789185,-0.789185,1.54751
0.655131,5.30001,0.416228,-0.746167,-0.746167,1.47033
0.704734,5.25859,0.391021,-0.665366,-0.665366,1.26365
0.769829,5.08652,0.394374,-0.666602,-0.666602,1.25928
0.648522,5.30483,0.451541,-0.827835,-0.827835,1.63962
0.804207,5.04804,0.378419,-0.690342,-0.690342,1.38774
0.77193,5.07572,0.416351,-0.707588,-0.707588,1.32243
0.763838,5.09396,0.372667,-0.681344,-0.681344,1.40313
0.820233,4.98011,0.469547,-0.871361,-0.871361,1.76813
0.575056,5.45578,0.501252,-0.880236,-0.880236,1.64501
0.639477,5.35347,0.474234,-0.855751,-0.855751,1.65303
0.762915,5.12136,0.498189,-0.870705,-0.870705,1.6658
0.802891,5.03013,0.486753,-0.881031,-0.881031,1.71799
0.600441,5.38311,0.47617,-0.822767,-0.822767,1.5523
0.73952,5.13633,0.425556,-0.760134,-0.760134,1.5064
0.730201,5.14479,0.59788,-1.08105,-1.08105,2.07737
0.734023,5.15139,0.547113,-0.981529,-0.981529,1.87823
0.715932,5.19829,0.504165,-0.879596,-0.879596,1.65959
0.685702,5.25218,0.516327,-0.893227,-0.893227,1.65423
0.577088,5.46111,0.417704,-0.742089,-0.742089,1.43403
0.691546,5.25693,0.526336,-0.958581,-0.958581,1.87446
0.613232,5.3646,0.373401,-0.675098,-0.675098,1.34857
0.620122,5.34232,0.38442,-0.649537,-0.649537,1.23156
0.759585,5.11347,0.503507,-0.925185,-0.925185,1.84012
0.620366,5.37629,0.381843,-0.674163,-0.674163,1.31104
0.619778,5.35114,0.394377,-0.675609,-0.675609,1.27609
0.643889,5.3233,0.480601,-0.847246,-0.847246,1.60319
0.622013,5.32525,0.474841,-0.87745,-0.87745,1.76436
0.608813,5.42221,0.447643,-0.773494,-0.773494,1.46232
0.538345,5.48499,0.4387,-0.791054,-0.791054,1.56036
0.658353,5.28818,0.423577,-0.746908,-0.746908,1.42857
0.78722,5.13859,0.492639,-0.852053,-0.852053,1.59453
0.753318,5.11331,0.458334,-0.827561,-0.827561,1.60671
0.707155,5.21257,0.404478,-0.734234,-0.734234,1.43381
0.702136,5.22424,0.390224,-0.708586,-0.708586,1.39779
0.684909,5.24712,0.473243,-0.864414,-0.864414,1.69841
0.682187,5.22113,0.352401,-0.632827,-0.632827,1.26878
0.597795,5.46919,0.308421,-0.562047,-0.562047,1.11772
0.581355,5.42745,0.309434,-0.568455,-0.568455,1.13721
0.570999,5.44553,0.353532,-0.618979,-0.618979,1.19074
0.629947,5.31657,0.433685,-0.77652,-0.77652,1.49741
0.617185,5.38412,0.457607,-0.806337,-0.806337,1.53267
0.604129,5.4131,0.485733,-0.858464,-0.858464,1.67835
0.715592,5.13967,0.374927,-0.663781,-0.663781,1.27927
0.644777,5.3396,0.47859,-0.894013,-0.894013,1.80185
0.587997,5.41936,0.396395,-0.674372,-0.674372,1.24985
0.607736,5.39525,0.376051,-0.662322,-0.662322,1.2729
0.712077,5.2199,0.330924,-0.577001,-0.577001,1.10128
0.586153,5.43108,0.494913,-0.862183,-0.862183,1.64988
0.818542,5.08736,0.546341,-0.916699,-0.916699,1.64942
0.793577,5.01187,0.517094,-0.903158,-0.903158,1.69241
0.765158,5.18711,0.455905,-0.783845,-0.783845,1.51374
0.749957,5.07011,0.425126,-0.790781,-0.790781,1.61464
0.627164,5.36304,0.411363,-0.750451,-0.750451,1.45692
0.635711,5.35824,0.424225,-0.750241,-0.750241,1.44677
0.675814,5.26408,0.426524,-0.727457,-0.727457,1.34695
0.740356,5.16009,0.436084,-0.75043,-0.75043,1.38831
0.690391,5.26534,0.363196,-0.62032,-0.62032,1.20337
0.68762,5.26024,0.362627,-0.618004,-0.618004,1.1964
0.669452,5.29136,0.43683,-0.750354,-0.750354,1.41601
0.715455,5.19989,0.399206,-0.721738,-0.721738,1.41366
0.734371,5.16625,0.380933,-0.746651,-0.746651,1.57168
0.798216,5.10772,0.416414,-0.712299,-0.712299,1.34526
0.698189,5.22892,0.438764,-0.782966,-0.782966,1.53339
0.77221,5.08675,0.492179,-0.887674,-0.887674,1.7363
0.639978,5.32406,0.494184,-0.8577,-0.8577,1.62926
0.644327,5.30423,0.374127,-0.669237,-0.669237,1.33968
0.666497,5.27498,0.457899,-0.824551,-0.824551,1.64979
0.739881,5.14799,0.46504,-0.815541,-0.815541,1.5502
0.763254,5.12452,0.478521,-0.830444,-0.830444,1.56888
0.727443,5.18561,0.415992,-0.74907,-0.74907,1.48595
0.600106,5.41201,0.461311,-0.84168,-0.84168,1.66213
0.659651,5.3177,0.423659,-0.774656,-0.774656,1.55426
0.61636,5.36302,0.520241,-0.89099,-0.89099,1.68402
0.707621,5.16682,0.569307,-1.03052,-1.03052,1.97205
0.671386,5.25585,0.370539,-0.653208,-0.653208,1.28489
0.67676,5.30064,0.372341,-0.649414,-0.649414,1.25236
0.636437,5.30295,0.494341,-0.886419,-0.886419,1.71517
0.780738,5.11148,0.447399,-0.751849,-0.751849,1.38707
0.675372,5.27436,0.334778,-0.592668,-0.592668,1.18756
0.678658,5.24918,0.39109,-0.706925,-0.706925,1.38741
0.713762,5.18397,0.49705,-0.875518,-0.875518,1.65205
0.654995,5.31508,0.452431,-0.801251,-0.801251,1.5571
0.653974,5.34917,0.408963,-0.772237,-0.772237,1.58368
0.689217,5.27942,0.412224,-0.748607,-0.748607,1.52303
0.599131,5.398,0.412042,-0.71485,-0.71485,1.38461
0.715037,5.18275,0.429755,-0.756057,-0.756057,1.46383
0.719705,5.20705,0.422103,-0.767452,-0.767452,1.53324
0.715093,5.21131,0.416938,-0.764654,-0.764654,1.53445
0.618277,5.37611,0.467767,-0.836097,-0.836097,1.6196
0.664442,5.3374,0.469861,-0.784258,-0.784258,1.43245
0.744753,5.15773,0.385678,-0.692705,-0.692705,1.35549
0.677135,5.24159,0.451146,-0.784865,-0.784865,1.48879
0.70809,5.24183,0.436614,-0.761193,-0.761193,1.45186
0.682341,5.2335,0.477608,-0.781178,-0.781178,1.38728
0.682341,5.2335,0.477608,-0.781178,-0.781178,1.38728
0.734592,5.19522,0.43674,-0.776368,-0.776368,1.49012
0.752109,5.17394,0.461507,-0.824067,-0.824067,1.59013
0.617764,5.43283,0.344849,-0.605222,-0.605222,1.20703
0.729284,5.21867,0.475608,-0.854552,-0.854552,1.66826
0.69662,5.28238,0.434711,-0.76431,-0.76431,1.47251
0.710122,5.17202,0.522737,-0.909249,-0.909249,1.68153
0.692918,5.2397,0.522766,-0.949948,-0.949948,1.83421
0.672155,5.28008,0.461313,-0.820867,-0.820867,1.57453
0.698709,5.22957,0.485461,-0.819826,-0.819826,1.50829
0.671831,5.27672,0.485501,-0.888513,-0.888513,1.7486
0.607765,5.44244,0.506135,-0.916153,-0.916153,1.81456
0.607191,5.40683,0.426626,-0.744708,-0.744708,1.4404
0.620233,5.40817,0.437219,-0.751585,-0.751585,1.4297
0.711264,5.22233,0.484623,-0.828243,-0.828243,1.53593
0.538161,5.52738,0.456165,-0.838507,-0.838507,1.68853
0.502429,5.55587,0.451486,-0.756168,-0.756168,1.39291
0.504964,5.5606,0.430357,-0.739827,-0.739827,1.3972
0.777914,5.04938,0.516175,-0.928633,-0.928633,1.78963
0.766838,5.10441,0.472363,-0.833442,-0.833442,1.57737
0.694731,5.2434,0.471182,-0.831637,-0.831637,1.57228
0.741375,5.14193,0.448968,-0.800669,-0.800669,1.56069
0.72894,5.17872,0.442946,-0.791353,-0.791353,1.54113
0.538467,5.5327,0.393242,-0.680097,-0.680097,1.30127
0.589914,5.46236,0.357213,-0.640127,-0.640127,1.2672
0.551748,5.4487,0.344338,-0.594704,-0.594704,1.12934
0.59868,5.4317,0.323063,-0.573831,-0.573831,1.12408
0.648998,5.34791,0.424833,-0.697225,-0.697225,1.29249
0.610882,5.234,0.439633,-0.750214,-0.750214,1.42985
0.656842,5.36718,0.425131,-0.747236,-0.747236,1.46152
0.629021,5.32511,0.542815,-0.982591,-0.982591,1.88084
0.741184,5.18072,0.34464,-0.606651,-0.606651,1.19628
0.73612,5.17515,0.357981,-0.613996,-0.613996,1.18052
0.596768,5.48407,0.391391,-0.725898,-0.725898,1.47126
0.532226,5.62669,0.481151,-0.897514,-0.897514,1.81489
0.800934,5.11778,0.539376,-0.925664,-0.925664,1.71401
0.690012,5.20954,0.416271,-0.706923,-0.706923,1.29679
0.688271,5.22538,0.441311,-0.771086,-0.771086,1.51145
0.653687,5.33094,0.584363,-0.985436,-0.985436,1.80998
0.667561,5.30016,0.491485,-0.922312,-0.922312,1.84677
0.554701,5.51004,0.49226,-0.859643,-0.859643,1.6144
0.621484,5.44453,0.534634,-0.946033,-0.946033,1.83498
0.81,5.08413,0.480656,-0.800942,-0.800942,1.50231
0.699961,5.20369,0.461684,-0.85706,-0.85706,1.72457
0.739601,5.11824,0.456891,-0.759781,-0.759781,1.38894
0.733368,5.26644,0.402528,-0.747888,-0.747888,1.52636
0.696168,5.18439,0.406653,-0.741272,-0.741272,1.49425
0.711621,5.26757,0.416041,-0.76758,-0.76758,1.54813
0.712035,5.23866,0.416711,-0.767492,-0.767492,1.54559
0.663821,5.32879,0.50081,-0.862519,-0.862519,1.605
0.732195,5.16441,0.380333,-0.693671,-0.693671,1.38043
0.723204,5.17455,0.385272,-0.671032,-0.671032,1.28729
0.738317,5.19793,0.381295,-0.680349,-0.680349,1.34347
0.600196,5.32323,0.462315,-0.820359,-0.820359,1.56224
0.666187,5.34677,0.480301,-0.844432,-0.844432,1.58562
0.667564,5.25686,0.50714,-0.896882,-0.896882,1.70176
0.794875,5.06871,0.366651,-0.652317,-0.652317,1.2844
0.566188,5.47494,0.548109,-0.998416,-0.998416,1.92504
0.557452,5.49525,0.497347,-0.87451,-0.87451,1.68582
0.62721,5.32745,0.495432,-0.884086,-0.884086,1.69736
0.613661,5.39616,0.465289,-0.826443,-0.826443,1.5835
0.735049,5.18221,0.463223,-0.791023,-0.791023,1.48784
0.778022,5.10114,0.509565,-0.930348,-0.930348,1.81353
0.69346,5.22151,0.431209,-0.745221,-0.745221,1.41712
0.666735,5.27267,0.442997,-0.786047,-0.786047,1.53186
0.70289,5.27047,0.437074,-0.784503,-0.784503,1.53097
0.652813,5.35455,0.494955,-0.86739,-0.86739,1.6259
0.604292,5.35037,0.546508,-0.957192,-0.957192,1.77416
0.785645,5.07601,0.379718,-0.662506,-0.662506,1.30744
0.756557,5.05956,0.407816,-0.706258,-0.706258,1.36253
0.779806,5.13327,0.401693,-0.721936,-0.721936,1.43933
0.766716,5.10889,0.467788,-0.844664,-0.844664,1.64207
0.662975,5.33288,0.520254,-0.983778,-0.983778,1.98951
0.662596,5.31092,0.512557,-0.962332,-0.962332,1.93041
0.753204,5.12019,0.440111,-0.796184,-0.796184,1.56405
0.788548,5.07068,0.429922,-0.725751,-0.725751,1.37574
0.763158,5.11103,0.407266,-0.764492,-0.764492,1.58435
0.783291,5.09303,0.42546,-0.755353,-0.755353,1.50873
0.609945,5.34368,0.443497,-0.780892,-0.780892,1.48951
0.731472,5.11015,0.4203,-0.743039,-0.743039,1.42662
0.659002,5.27464,0.361268,-0.62107,-0.62107,1.20045
0.6821,5.27922,0.35945,-0.618234,-0.618234,1.20003
0.714149,5.1895,0.533035,-0.928706,-0.928706,1.72954
0.664477,5.30914,0.440873,-0.752514,-0.752514,1.39564
0.614582,5.42122,0.453951,-0.800409,-0.800409,1.53152
0.757343,5.10497,0.380114,-0.671627,-0.671627,1.30403
0.717024,5.18447,0.433591,-0.764278,-0.764278,1.46105
0.652358,5.3512,0.41862,-0.748135,-0.748135,1.45331
0.657019,5.27192,0.430437,-0.773875,-0.773875,1.52475
0.702079,5.18918,0.415939,-0.738667,-0.738667,1.42747
0.639915,5.31328,0.4517,-0.77945,-0.77945,1.47659
0.631896,5.3397,0.371462,-0.675969,-0.675969,1.35394
0.763978,5.07893,0.58217,-1.0161,-1.0161,1.89576
0.735985,5.1355,0.530682,-0.938878,-0.938878,1.77645
0.733419,5.14426,0.523045,-0.942073,-0.942073,1.80999
0.670559,5.29406,0.552107,-1.00084,-1.00084,1.96301
0.674063,5.2652,0.667033,-1.17328,-1.17328,2.21572
0.765719,5.09031,0.388698,-0.679452,-0.679452,1.29295
0.701293,5.23485,0.485416,-0.859353,-0.859353,1.65738
0.630272,5.2992,0.392144,-0.698026,-0.698026,1.34977
0.610626,5.44869,0.391383,-0.657112,-0.657112,1.22484
0.698637,5.22286,0.451784,-0.826863,-0.826863,1.63282
0.650286,5.34143,0.411719,-0.754826,-0.754826,1.49408
0.744118,5.1269,0.402366,-0.686253,-0.686253,1.30498
0.714476,5.15629,0.386288,-0.722806,-0.722806,1.46273
0.68941,5.19233,0.421696,-0.704049,-0.704049,1.32533
0.694099,5.17101,0.417798,-0.73402,-0.73402,1.42899
0.720879,5.19862,0.431787,-0.727756,-0.727756,1.36254
0.676368,5.2686,0.47543,-0.85475,-0.85475,1.70607
0.66111,5.2896,0.43163,-0.777047,-0.777047,1.5304
0.597527,5.41253,0.445556,-0.733305,-0.733305,1.3545
0.574319,5.43806,0.408159,-0.720403,-0.720403,1.4243
0.62753,5.39644,0.432906,-0.753187,-0.753187,1.45207
0.660864,5.32036,0.457662,-0.797741,-0.797741,1.47596
0.678318,5.27963,0.423532,-0.732016,-0.732016,1.39933
0.763101,5.11153,0.396609,-0.664237,-0.664237,1.22142
0.589857,5.48013,0.502344,-0.934553,-0.934553,1.8752
0.603869,5.45702,0.497282,-0.909605,-0.909605,1.79852
0.627545,5.23719,0.530812,-0.934857,-0.934857,1.78482
0.596337,5.35804,0.547099,-0.994626,-0.994626,1.94087
0.609738,5.46137,0.586743,-1.02869,-1.02869,1.94205
0.601642,5.46306,0.56551,-0.961173,-0.961173,1.7796
